price,area,road_width,floors,bedroom,loc,garage
": 5,5 tỷ","90 m
2",5m,3 lầu,9 phòng ngủ,"Đường Lê Văn Hưu, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,45 tỷ","90 m
2",7m,3 lầu,5 phòng ngủ,"Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","100 m
2","7,5m",4 lầu,10 phòng ngủ,"Đường Hà Bồng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,3 tỷ","100 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phạm Văn Xảo, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 7,1 tỷ","110 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 6,5 tỷ","127 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 35 tỷ,"313 m
2",33m,1 lầu,1 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 4,3 tỷ","85 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Lương Văn Can, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 4,8 tỷ","90 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Lương Văn Can, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 4,4 tỷ","62 m
2",4m,,,"Đường Tôn Thất Thiệp, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 10,5 tỷ","160 m
2",5m,4 lầu,12 phòng ngủ,"Đường Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,5 tỷ","180 m
2",6m,3 lầu,4 phòng ngủ,"Đường Nguyễn Xuân Nhĩ, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 5,35 tỷ","140 m
2",5m,3 lầu,4 phòng ngủ,"Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
: 35 tỷ,"313 m
2",35m,4 lầu,4 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 4,5 tỷ","100 m
2",10m,3 lầu,6 phòng ngủ,"Đường Trần Nhân Tông, Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
": 5,8 tỷ","85 m
2","5,5m",3 lầu,5 phòng ngủ,"Đường Võ Trường Toản, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 3 tỷ,"80 m
2",4m,1 lầu,1 phòng ngủ,"Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 12,5 tỷ","176 m
2",5m,3 lầu,4 phòng ngủ,"Đường Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 2,9 tỷ","60 m
2",4m,2 lầu,2 phòng ngủ,"Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 4,55 tỷ","70 m
2",4m,3 lầu,3 phòng ngủ,"Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 2,15 tỷ","40 m
2",4m,2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",0
": 7,6 tỷ","75 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 5,4 tỷ","80 m
2",33m,4 lầu,3 phòng ngủ,"Đường Cách Mạng Tháng 8, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 7,5 tỷ","80 m
2","5,5m",5 lầu,14 phòng ngủ,"Đường Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 14,9 tỷ","120 m
2","5,5m",5 lầu,15 phòng ngủ,"Đường Nguyễn Khánh Toàn, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 3,7 tỷ","60 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 5,3 tỷ","85 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Trần Hữu Trang, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 5,5 tỷ","90 m
2",5m,3 lầu,9 phòng ngủ,"Đường Lê Văn Hưu, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 5 tỷ,"160 m
2",4m,1 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 7,4 tỷ","65 m
2",5m,4 lầu,6 phòng ngủ,"Đường Hà Đặc, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 3,7 tỷ","100 m
2",8m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
: 5 tỷ,"70 m
2",4m,3 lầu,4 phòng ngủ,"Đường Chế Lan Viên, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,4 tỷ","100 m
2",5m,2 lầu,2 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 2,4 tỷ","70 m
2",4m,2 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 7,6 tỷ","75 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 5,3 tỷ","60 m
2",4m,3 lầu,3 phòng ngủ,"Đường Nguyễn Bỉnh Khiêm, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
: 12 tỷ,"90 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Mỹ Đa Đông 1, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,8 tỷ","100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Anh Thơ, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 8,6 tỷ","100 m
2","5,5m",2 lầu,5 phòng ngủ,"Đường Phạm Văn Nghị, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 14,9 tỷ","120 m
2","5,5m",5 lầu,15 phòng ngủ,"Đường Nguyễn Khánh Toàn, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 3,7 tỷ","60 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","70 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Lý Tự Trọng, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 10,5 tỷ","115 m
2","7,5m",2 lầu,6 phòng ngủ,"Đường Nguyễn Bình, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 6,9 tỷ","80 m
2","5,5m",4 lầu,8 phòng ngủ,"Đường Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
: 4 tỷ,"80 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phùng Chí Kiên, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 2,7 tỷ","110 m
2","7,5m",1 lầu,1 phòng ngủ,"Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 6,2 tỷ","110 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Đặng Nguyên Cẩn, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 8,7 tỷ","200 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 3,5 tỷ","80 m
2",5;5m,2 lầu,2 phòng ngủ,"Đường Trần Quý Hai, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
: 35 tỷ,"313 m
2",35m,4 lầu,4 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 4,5 tỷ","100 m
2",10m,3 lầu,6 phòng ngủ,"Đường Trần Nhân Tông, Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
": 5,8 tỷ","85 m
2","5,5m",3 lầu,5 phòng ngủ,"Đường Võ Trường Toản, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 7,5 tỷ","100 m
2","7,5m",4 lầu,10 phòng ngủ,"Đường Hà Bồng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,3 tỷ","100 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phạm Văn Xảo, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 7,1 tỷ","110 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 4,4 tỷ","90 m
2",4m,1 lầu,2 phòng ngủ,"Đường Bà Huyện Thanh Quan, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,6 tỷ","90 m
2",8m,2 lầu,2 phòng ngủ,"Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,5 tỷ","127 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 2,53 tỷ","70 m
2",5m,2 lầu,2 phòng ngủ,"Đường Nguyễn Nhàn, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 5,8 tỷ","60 m
2",5m,5 lầu,5 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 5,2 tỷ","80 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 11,3 tỷ","80 m
2","5,5m",6 lầu,8 phòng ngủ,"Đường Dương Trí Trạch, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,55 tỷ","50 m
2",3m,4 lầu,3 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu,",chỗ để xe
": 2,2 tỷ","300 m
2",5m,1 lầu,2 phòng ngủ,"Đường Trường Sơn, Xã Hòa Nhơn, Huyện Hòa Vang,",chỗ để xe
": 3,5 tỷ","50 m
2",4m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 3,6 tỷ","50 m
2","4,5m",3 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 4,55 tỷ","110 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Khoa Chiêm, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 7,7 tỷ","115 m
2",5m,4 lầu,12 phòng ngủ,"Đường Lê Phụ Trần, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 5,3 tỷ","55 m
2",5m,3 lầu,3 phòng ngủ,"Đường Bàu Hạc, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 3,5 tỷ","70 m
2",7m,3 lầu,3 phòng ngủ,"Đường Trần Quý Hai, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 3,8 tỷ","60 m
2",5m,2 lầu,2 phòng ngủ,"Đường Nại Nghĩa 4, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 7,5 tỷ","125 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Khánh Toàn, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,45 tỷ","90 m
2",7m,3 lầu,5 phòng ngủ,"Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
: 5 tỷ,"160 m
2",4m,1 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 5,3 tỷ","85 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Trần Hữu Trang, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 5,5 tỷ","90 m
2",5m,3 lầu,9 phòng ngủ,"Đường Lê Văn Hưu, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 4 tỷ,"80 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phùng Chí Kiên, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 2,7 tỷ","110 m
2","7,5m",1 lầu,1 phòng ngủ,"Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
: 7 tỷ,"200 m
2","7,5m",1 lầu,6 phòng ngủ,"Đường Nguyễn Bính, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,45 tỷ","100 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường Đông Hải 4, Phường Hòa Hải, Quận Ngũ Hành Sơn,",0
": 3,3 tỷ","100 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Lê Đình Chinh, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 1,8 tỷ","150 m
2",5m,1 lầu,2 phòng ngủ,"Quốc lộ 1A, Xã Hòa Phước, Huyện Hòa Vang,",0
": 3,7 tỷ","85 m
2","5,5m",,2 phòng ngủ,"Đường Đa Mặn 2, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,3 tỷ","100 m
2",10m,3 lầu,3 phòng ngủ,"Đường Thanh Hóa, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 9,5 tỷ","95 m
2",33m,3 lầu,4 phòng ngủ,"Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
: 16 tỷ,"122 m
2","7,5m",7 lầu,20 phòng ngủ,"Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 9,5 tỷ","95 m
2",33m,3 lầu,4 phòng ngủ,"Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
: 16 tỷ,"122 m
2","7,5m",7 lầu,20 phòng ngủ,"Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 3,95 tỷ","60 m
2",3m,3 lầu,3 phòng ngủ,"Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê,",0
: 14 tỷ,"87 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Triệu Nữ Vương, Phường Hải Châu II, Quận Hải Châu,",0
": 17,5 tỷ","54 m
2","10,m",3 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Hải Châu I, Quận Hải Châu,",0
": 9,5 tỷ","63 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phan Châu Trinh, Phường Bình Hiên, Quận Hải Châu,",0
": 7,48 tỷ","75 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Trần Thanh Mại, Phường An Hải Bắc, Quận Sơn Trà,",0
": 9,88 tỷ","100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Hoàng Sĩ Khải, Phường An Hải Bắc, Quận Sơn Trà,",0
": 8,5 tỷ","160 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Võ Duy Ninh, Phường Thọ Quang, Quận Sơn Trà,",0
": 3,87 tỷ","43 m
2",3m,4 lầu,4 phòng ngủ,"Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 8,5 tỷ","44 m
2","10,m",4 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu,",0
": 1,79 tỷ","40 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",0
": 9,5 tỷ","100 m
2",10m,3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 5,85 tỷ","105 m
2",3m,3 lầu,3 phòng ngủ,"Đường Lý Triện, Phường Hòa Khê, Quận Thanh Khê,",0
: 11 tỷ,"90 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",0
": 11,3 tỷ","110 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Cao Bá Quát, Phường An Hải Tây, Quận Sơn Trà,",0
": 15,2 tỷ","60 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Thị Minh Khai, Phường Hải Châu I, Quận Hải Châu,",0
": 13,5 tỷ","58 m
2",10m,5 lầu,3 phòng ngủ,"Đường Hàm Nghi, Phường Vĩnh Trung, Quận Thanh Khê,",0
": 5,9 tỷ","90 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Quang Diêu, Phường Hòa Xuân, Quận Cẩm Lệ,",0
: 9 tỷ,"92 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Tố Hữu, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 5,9 tỷ","90 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Quang Diêu, Phường Hòa Xuân, Quận Cẩm Lệ,",0
: 9 tỷ,"92 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Tố Hữu, Phường Hòa Cường Bắc, Quận Hải Châu,",0
: 10 tỷ,"100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đuờng Vũ Hữu, Phường Hòa Thuận Tây, Quận Hải Châu,",0
": 4,85 tỷ","50 m
2",3m,4 lầu,3 phòng ngủ,"Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 6,3 tỷ","100 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Bùi Công Trừng, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 6,5 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Mạc Cửu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 4,2 tỷ","53 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Trung 8, Phường An Hải Tây, Quận Sơn Trà,",0
": 7,95 tỷ","97 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Phạm Phú Tiết, Phường Hòa Thuận Đông, Quận Hải Châu,",0
": 5,7 tỷ","105 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Lý Triện, Phường Hòa Khê, Quận Thanh Khê,",0
": 23,999 tỷ","105 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Trần Phú, Phường Hải Châu I, Quận Hải Châu,",0
": 2,65 tỷ","43 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",0
": 2,25 tỷ","70 m
2","3,5m",1 lầu,2 phòng ngủ,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 5,1 tỷ","64 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê,",0
": 1,55 tỷ","52 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Trường Chinh, Phường Hòa An, Quận Cẩm Lệ,",0
": 4,19 tỷ","50 m
2",5m,3 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu,",0
": 6,3 tỷ","90 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Anh Thơ, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 3,73 tỷ","50 m
2",3m,3 lầu,3 phòng ngủ,"Đường Nguyễn Đăng, Phường An Khê, Quận Thanh Khê,",0
": 5,98 tỷ","110 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Cao Bá Nhạ, Phường Mân Thái, Quận Sơn Trà,",0
": 6,63 tỷ","85 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Bàu Năng 8, Phường Hòa Minh, Quận Liên Chiểu,",0
": 5,87 tỷ","75 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Lê Văn Thịnh, Phường Hòa Minh, Quận Liên Chiểu,",0
": 5,98 tỷ","90 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phú Xuân 5, Phường Hòa Minh, Quận Liên Chiểu,",0
": 2,65 tỷ","100 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Phan Đình Giót, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",0
": 8,2 tỷ","100 m
2","7,5m",4 lầu,5 phòng ngủ,"Đường Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,95 tỷ","145 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",0
": 8,2 tỷ","95 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 6,2 tỷ","125 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 16 tỷ,"90 m
2","7,5m",8 lầu,13 phòng ngủ,"Đường Nguyễn Trọng Nghĩa, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 5,7 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phan Văn Trị, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 13,7 tỷ","120 m
2","5,5m",5 lầu,11 phòng ngủ,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 2,75 tỷ","101 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Đông, Quận Sơn Trà,",0
: 16 tỷ,"123 m
2",11m,6 lầu,12 phòng ngủ,"Đường Dương Vân Nga, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 5,2 tỷ","97 m
2",4m,3 lầu,8 phòng ngủ,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,3 tỷ","103 m
2","7,5m",4 lầu,10 phòng ngủ,"Đường Nguyễn Như Hạnh, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
: 9 tỷ,"130 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 7,6 tỷ","115 m
2","7,5m",5 lầu,8 phòng ngủ,"Đường Sơn Thủy 2, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 12 tỷ,"100 m
2",33m,7 lầu,11 phòng ngủ,"Đường Diên Hồng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 3,5 tỷ","55 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường An Trung 7, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,8 tỷ","84 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lý Thái Tông, Phường Thanh Khê Đông, Quận Thanh Khê,",0
": 3,7 tỷ","83 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Quyền, Phường Hòa An, Quận Cẩm Lệ,",chỗ để xe
": 4,1 tỷ","100 m
2","5,5m",2 lầu,4 phòng ngủ,"Đường Đào Doãn Địch, Phường Hòa Khánh Nam, Quận Liên Chiểu,",chỗ để xe
: 6 tỷ,"81 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Ngô Thị Liễu, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,35 tỷ","43 m
2",4m,2 lầu,2 phòng ngủ,"Đường An Thượng 18, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 11,5 tỷ","120 m
2",15mm,3 lầu,3 phòng ngủ,"Đường Ngô Văn Sở, Phường Hòa Khánh Nam, Quận Liên Chiểu,",0
": 2,25 tỷ","36 m
2","2,5m",3 lầu,3 phòng ngủ,"Đường Hải Phòng, Phường Bình Thuận, Quận Hải Châu,",0
": 5,45 tỷ","145 m
2",30m,1 lầu,3 phòng ngủ,"Đường Nguyễn Lương Bằng, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",chỗ để xe
": 3,8 tỷ","85 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Bàu Làng, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 5,75 tỷ","85 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Bàu Năng 5, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 43,5 tỷ","56 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Nguyễn Xuân Nhĩ, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,3 tỷ","83 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Chích, Phường Hòa Minh, Quận Liên Chiểu,",0
": 15,99 tỷ","270 m
2",4m,1 lầu,4 phòng ngủ,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà,",0
": 5,4 tỷ","82 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Đăng Đạo, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 2,8 tỷ","100 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Bình Thái 4, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 3,79 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hoà Minh 14, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,6 tỷ","109 m
2","7,5m",1 lầu,1 phòng ngủ,"Đường Nguyễn Công Hoan, Phường Hòa An, Quận Cẩm Lệ,",0
": 3,8 tỷ","84 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lý Thái Tông, Phường Thanh Khê Đông, Quận Thanh Khê,",0
": 3,5 tỷ","55 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lê Tấn Trung., Phường An Hải Đông, Quận Sơn Trà,",0
": 2,2 tỷ","100 m
2","2,5m",1 lầu,5 phòng ngủ,"Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",0
": 2,6 tỷ","86 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê,",0
": 2,55 tỷ","90 m
2",5m,1 lầu,2 phòng ngủ,"Đường Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",chỗ để xe
": 2,75 tỷ","70 m
2",3m,2 lầu,2 phòng ngủ,"Đường Mẹ Nhu, Phường An Khê, Quận Thanh Khê,",0
": 2,6 tỷ","86 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê,",0
": 3,5 tỷ","55 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lê Tấn Trung., Phường An Hải Đông, Quận Sơn Trà,",0
