price,area,road_width,floors,bedroom,loc,garage
": 2,3 tỷ","96 m
2",5m,,1 phòng ngủ,"Đường Mẹ Suốt, Phường Hòa Hiệp Bắc, Quận Liên Chiểu,",chỗ để xe
: 58 tỷ,"75 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Phùng Chí Kiên, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 6,8 tỷ","192 m
2",33m,2 lầu,10 phòng ngủ,"Đường Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",0
": 4,95 tỷ","84 m
2",10m,3 lầu,3 phòng ngủ,"Đường Bàu Năng 1, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 12,3 tỷ","75 m
2",10m,2 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 5,9 tỷ","64 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Lê Thị Hồng Gấm, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 1,85 tỷ","38 m
2",2m,,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",0
": 4,55 tỷ","50 m
2",6m,3 lầu,3 phòng ngủ,"Đường Đào Duy Từ, Phường Tân Chính, Quận Hải Châu,",chỗ để xe
": 3,35 tỷ","82 m
2",4m,2 lầu,3 phòng ngủ,"Đường Tôn Đản, Phường Hòa Phát, Quận Cẩm Lệ,",chỗ để xe
": 4,9 tỷ","100 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Phạm Khiêm Ích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 28,5 tỷ","152 m
2",10m,3 lầu,3 phòng ngủ,"Đường Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà,",0
": 4,55 tỷ","100 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Hói Kiểng 1, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 8,5 tỷ","100 m
2","7,5m",3 lầu,9 phòng ngủ,"Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 4,4 tỷ","65 m
2",4m,3 lầu,4 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",0
": 6,8 tỷ","100 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Đỗ Anh Hàn, Phường An Hải Bắc, Quận Sơn Trà,",0
": 4,6 tỷ","98 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Phạm Khiêm Ích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 6,8 tỷ","133 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn,",0
: 25 tỷ,"90 m
2","5,5m",8 lầu,14 phòng ngủ,"Đường An Thượng 3, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 10,5 tỷ","103 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",0
": 6,9 tỷ","52 m
2","5,5m",5 lầu,6 phòng ngủ,"Đường An Thượng 15, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 9,5 tỷ","112 m
2",25m,3 lầu,3 phòng ngủ,"Đường Lý Thái Tông, Phường Thanh Khê Tây, Quận Thanh Khê,",0
": 5,4 tỷ","52 m
2",6m,4 lầu,4 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 3,5 tỷ","98 m
2",4m,3 lầu,3 phòng ngủ,"Đường Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê,",0
": 7,2 tỷ","100 m
2",5m,2 lầu,4 phòng ngủ,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà,",0
": 12,5 tỷ","82 m
2",7m,4 lầu,5 phòng ngủ,"Đường Tản Đà, Phường Thạc Gián, Quận Thanh Khê,",0
": 8,99 tỷ","216 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",0
": 17,5 tỷ","90 m
2","5,5m",6 lầu,11 phòng ngủ,"Đường Mỹ Khê 3, Phường Phước Mỹ, Quận Sơn Trà,",0
: 12 tỷ,"117 m
2",6m,5 lầu,9 phòng ngủ,"Đường Mỹ Khê 3, Phường Phước Mỹ, Quận Sơn Trà,",0
": 20,9 tỷ","91 m
2",15m,4 lầu,11 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà,",0
": 1,95 tỷ","50 m
2",3m,1 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
": 2,35 tỷ","60 m
2",2m,2 lầu,3 phòng ngủ,"Phường An Khê, Quận Thanh Khê,",0
": 5,6 tỷ","140 m
2","7,5m",1 lầu,1 phòng ngủ,"Đường Nguyễn Nhàn, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 5,5 tỷ","98 m
2",10m,1 lầu,2 phòng ngủ,"Đường Dương Thị Xuân Quý, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,47 tỷ","90 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Đinh Đức Thiện, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 2,79 tỷ","105 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Văn Thánh 4, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",chỗ để xe
": 7,1 tỷ","90 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Thượng 21, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
: 205 tỷ,"374 m
2",75m,3 lầu,4 phòng ngủ,"Đường Phan Văn Định, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",chỗ để xe
": 3,25 tỷ","61 m
2",4m,3 lầu,3 phòng ngủ,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 4,25 tỷ","60 m
2",4m,3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 3,15 tỷ","70 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",0
": 3,2 tỷ","100 m
2",5m,1 lầu,4 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 4,5 tỷ","90 m
2","5,5m",3 lầu,5 phòng ngủ,"Đường Đồng Trí 4, Phường Hòa Khánh Nam, Quận Liên Chiểu,",chỗ để xe
": 9,8 tỷ","100 m
2","7,5m",5 lầu,8 phòng ngủ,"Đường Ngô Thị Liễu, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 5,4 tỷ","101 m
2",6m,1 lầu,2 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 6,8 tỷ","80 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà,",0
": 7,19 tỷ","125 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nước Mặn 3, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,99 tỷ","72 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường An Cư 2, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 6,4 tỷ","95 m
2",15m,4 lầu,5 phòng ngủ,"Đường Nước Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 2,5 tỷ","51 m
2",2m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",0
": 4,3 tỷ","51 m
2",3m,4 lầu,4 phòng ngủ,"Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 4,3 tỷ","100 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Tú Quỳ, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 4,7 tỷ","90 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Đặng Như Mai, Phường Hòa An, Quận Cẩm Lệ,",chỗ để xe
": 2,45 tỷ","67 m
2","2,5m",2 lầu,2 phòng ngủ,"Đường Hà Huy Tập, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 2,75 tỷ","40 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Hùng Vương, Phường Tân Chính, Quận Thanh Khê,",chỗ để xe
: 18 tỷ,"100 m
2",15m,2 lầu,2 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà,",0
": 3,3 tỷ","75 m
2",5m,2 lầu,3 phòng ngủ,"Đường Đồng Trí 1, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",0
": 5,75 tỷ","80 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Bàu Mạc 5, Phường Hòa Khánh Nam, Quận Liên Chiểu,",0
": 9,3 tỷ","134 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Nguyễn Trác, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 4,55 tỷ","50 m
2",5m,3 lầu,3 phòng ngủ,"Đường Đào Duy Từ, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 9,4 tỷ","163 m
2",7m5m,2 lầu,4 phòng ngủ,"Đường Lê Ngân, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 2,45 tỷ","57 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Lê Tấn Trung., Phường An Hải Đông, Quận Sơn Trà,",0
": 1,85 tỷ","50 m
2",2m5m,1 lầu,2 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà,",0
: 21 tỷ,"119 m
2",15m,,,"Đường Nguyễn Văn Thoại, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 10,9 tỷ","150 m
2",10m,3 lầu,3 phòng ngủ,"Đường Trần Phước Thành, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 5,8 tỷ","64 m
2",11m,1 lầu,5 phòng ngủ,"Đường Nguyễn Thế Lộc, Phường An Hải Bắc, Quận Sơn Trà,",0
": 4,95 tỷ","100 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Hòa Nam 12, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 7,6 tỷ","75 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Trần Thanh Mại, Phường An Hải Bắc, Quận Sơn Trà,",0
": 7,95 tỷ","74 m
2",48m,2 lầu,3 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Đông, Quận Sơn Trà,",0
": 6,9 tỷ","100 m
2",10m,2 lầu,3 phòng ngủ,"Đường Khúc Hạo, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 8,8 tỷ","160 m
2",6m,3 lầu,4 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 12,6 tỷ","129 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Lộ Trạch, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 9,3 tỷ","85 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Lê Tấn Toán, Phường An Hải Bắc, Quận Sơn Trà,",0
": 5,7 tỷ","76 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Thành Ý, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 7,45 tỷ","95 m
2",11m,3 lầu,4 phòng ngủ,"Đường Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 15,7 tỷ","125 m
2",36m,1 lầu,1 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 6,3 tỷ","84 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Nho Túy, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 15,8 tỷ","90 m
2","5,5m",7 lầu,13 phòng ngủ,"Đường Nguyễn Trọng Nghĩa, Phường Mân Thái, Quận Sơn Trà,",0
": 4,5 tỷ","76 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phú Lộc 1, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 2,89 tỷ","70 m
2",4m,1 lầu,3 phòng ngủ,"Đường Hoàng Minh Thảo, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 2,75 tỷ","39 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Hùng Vương, Phường Vĩnh Trung, Quận Thanh Khê,",0
": 4,1 tỷ","72 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Hóa Mỹ, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 3,95 tỷ","43 m
2",15m,1 lầu,2 phòng ngủ,"Đường Ông Ích Đường, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 4,6 tỷ","90 m
2",5m5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Hữu Hào, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 2,9 tỷ","50 m
2",2m,2 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 5,3 tỷ","71 m
2",7m,3 lầu,4 phòng ngủ,"Đường Hà Huy Tập, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 5,1 tỷ","61 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Lê Bá Trinh, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 12,5 tỷ","183 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Thanh Lương 24, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 3,79 tỷ","110 m
2",6m,3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
: 24 tỷ,"130 m
2",7m,3 lầu,4 phòng ngủ,"Đường Dương Đình Nghệ, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 4,75 tỷ","66 m
2",5m,4 lầu,4 phòng ngủ,"Đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 7,8 tỷ","70 m
2",5m,3 lầu,4 phòng ngủ,"Đường Phạm Tu, Phường Phước Mỹ, Quận Sơn Trà,",0
": 2,95 tỷ","57 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Mỹ Khê 7, Phường Phước Mỹ, Quận Sơn Trà,",0
": 2,3 tỷ","60 m
2",3m,1 lầu,2 phòng ngủ,"Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê,",0
: 18 tỷ,"94 m
2",10m,6 lầu,16 phòng ngủ,"Đường Đống Đa, Phường Bình Thuận, Quận Hải Châu,",0
": 5,4 tỷ","52 m
2",5m5m,4 lầu,4 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",0
": 12,7 tỷ","86 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Dương Đình Nghệ, Phường Phước Mỹ, Quận Sơn Trà,",0
": 1,48 tỷ","70 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",0
": 3,99 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Mai Xuân Thưởng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 8,5 tỷ","90 m
2",5m,5 lầu,11 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 5,4 tỷ","75 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Vũ Quỳnh, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 5,3 tỷ","100 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 10,5 tỷ","390 m
2",11m,3 lầu,4 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 7,6 tỷ","75 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 6,5 tỷ","93 m
2","6,5m",,2 phòng ngủ,"Đường Hồ Xuân Hương, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 12 tỷ,"116 m
2",7m,3 lầu,4 phòng ngủ,"Đường Trưng Nữ Vương, Quận Hải Châu,",chỗ để xe
": 9,3 tỷ","134 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Trác, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 2,75 tỷ","50 m
2",6m,1 lầu,2 phòng ngủ,"Đường Bình Thái 4, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 3,25 tỷ","43 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Lê Đình Lý, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 9,8 tỷ","94 m
2",10m,3 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 5,75 tỷ","93 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,25 tỷ","58 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Nguyễn Đức Cảnh, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
: 47 tỷ,"180 m
2","10,5m",1 lầu,1 phòng ngủ,"Đường Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 26,8 tỷ","187 m
2",30m,3 lầu,5 phòng ngủ,"Đường Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,9 tỷ","98 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường An Trung 1, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 5,5 tỷ","70 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phạm Vấn, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 5,99 tỷ","125 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Nguyễn Tạo, Phường Hòa Hải, Quận Ngũ Hành Sơn,",chỗ để xe
: 11 tỷ,"100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phạm Hữu Kính, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,5 tỷ","65 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Trương Định, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 5,3 tỷ","80 m
2","10,5m",2 lầu,2 phòng ngủ,"Đường Trần Quang Khải, Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
": 7,5 tỷ","81 m
2",5m,3 lầu,4 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 13,5 tỷ","100 m
2","10,5m",3 lầu,3 phòng ngủ,"Đường Triệu Việt Vương, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,65 tỷ","530 m
2","4,5m",1 lầu,1 phòng ngủ,"Xã Hòa Phú, Huyện Hòa Vang,",chỗ để xe
": 5,5 tỷ","125 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 5,4 tỷ","60 m
2",7m,5 lầu,4 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 4,38 tỷ","55 m
2",7m,4 lầu,3 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 3,45 tỷ","70 m
2",3m,2 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 8,5 tỷ","110 m
2",11m,4 lầu,14 phòng ngủ,"Đường Trần Thủ Độ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,35 tỷ","75 m
2",6m,3 lầu,3 phòng ngủ,"Đường Vũ Huỳnh, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 3,3 tỷ","55 m
2",5m,3 lầu,3 phòng ngủ,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 12,8 tỷ","100 m
2",10m,4 lầu,5 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 14,5 tỷ","110 m
2",10m,6 lầu,11 phòng ngủ,"Đường Trịnh Công Sơn, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,6 tỷ","53 m
2",7m,4 lầu,4 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 5,1 tỷ","109 m
2",8m,1 lầu,1 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 4,5 tỷ","100 m
2",6m,3 lầu,3 phòng ngủ,"Đường Trần Lựu, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,15 tỷ","128 m
2",8m,3 lầu,3 phòng ngủ,"Đường Lư Giang, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,75 tỷ","100 m
2",8m,3 lầu,3 phòng ngủ,"Đường Cồn Dầu 19, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 11,5 tỷ","81 m
2",15m,3 lầu,4 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 2,25 tỷ","44 m
2","3,5m",3 lầu,2 phòng ngủ,"Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê,",0
: 84 triệu / m2,"336 m
2","5,5m",4 lầu,20 phòng ngủ,"Đường Mỹ Khê, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
: 34 tỷ,"130 m
2",42m,3 lầu,4 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Vĩnh Trung, Quận Thanh Khê,",0
: 2 tỷ,"85 m
2",5m,1 lầu,2 phòng ngủ,"Đường Nguyễn Duy Trinh, Phường Hòa Hải, Quận Ngũ Hành Sơn,",chỗ để xe
": 24,979 tỷ","163 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 21,45 tỷ","800 m
2","7,5m",8 lầu,15 phòng ngủ,"Đường An Đồn 6, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,5 tỷ","90 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Nguyễn Đăng Tuyển, Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
": 4,29 tỷ","48 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Xuân Hòa 2, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 4,15 tỷ","56 m
2",3m,3 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",0
": 2,9 tỷ","50 m
2",3m,3 lầu,4 phòng ngủ,"Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê,",0
": 2,95 tỷ","81 m
2",5m,1 lầu,1 phòng ngủ,"Đường Nguyễn Văn Huề, Phường Thanh Khê Tây, Quận Thanh Khê,",0
": 2,95 tỷ","68 m
2","2,5m",3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",0
": 3,2 tỷ","40 m
2","3,5m",3 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",0
": 2,8 tỷ","40 m
2",5m,2 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",0
": 8,2 tỷ","93 m
2",30m,3 lầu,4 phòng ngủ,"Đường Chu Huy Mân, Phường Nại Hiên Đông, Quận Sơn Trà,",0
: 17 tỷ,"130 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Dương Đình Nghệ, Phường Phước Mỹ, Quận Sơn Trà,",0
": 4,4 tỷ","54 m
2",3m,3 lầu,3 phòng ngủ,"Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê,",0
": 6,9 tỷ","52 m
2",33m,4 lầu,4 phòng ngủ,"Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 7,2 tỷ","75 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê,",0
": 34,7 tỷ","105 m
2",15m,5 lầu,5 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê,",0
: 12 tỷ,"71 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường, Quận Hải Châu,",0
": 5,3 tỷ","92 m
2",34m,3 lầu,3 phòng ngủ,"Đường Quang Trung, Phường Phước Ninh, Quận Hải Châu,",0
": 4,39 tỷ","50 m
2",5m,4 lầu,4 phòng ngủ,"Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 4,15 tỷ","104 m
2",105m,1 lầu,3 phòng ngủ,"Đường Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu,",0
: 23 tỷ,"106 m
2",30m,4 lầu,4 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê,",0
": 5,75 tỷ","86 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Mỹ An 16, Phường Hòa Quý, Quận Ngũ Hành Sơn,",0
: 19 tỷ,"125 m
2",105m,4 lầu,5 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà,",0
": 8,6 tỷ","78 m
2",10m,3 lầu,3 phòng ngủ,"Đường An Mỹ, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 11,5 tỷ","95 m
2",10m,2 lầu,3 phòng ngủ,"Đường An Nhơn, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 3,15 tỷ","50 m
2",3m,2 lầu,3 phòng ngủ,"Đường Lê Độ, Phường Tân Chính, Quận Thanh Khê,",0
": 6,9 tỷ","90 m
2",6m,2 lầu,4 phòng ngủ,"Đường An Thượng 20, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 5,3 tỷ","70 m
2",7m,3 lầu,4 phòng ngủ,"Đường Hà Huy Tập, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 7,95 tỷ","125 m
2",10m,2 lầu,3 phòng ngủ,"Đường Hà Tông Quyền, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 3,79 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 6,3 tỷ","102 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Vũ Mộng Nguyên, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
