Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng ban công
"119,3 m²","5,3 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9869728,108.2693932,5 m,"15,5 m",
100 m²,"2,6 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9797904,108.2713434,5 m,"5,8 m",
300 m²,"8,5 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng,,15.9910974502563,108.260215759277,15 m,"7,5 m",
"174,8 m²","7,8 tỷ",Tây - Nam,,,,,,15.9910974502563,108.260215759277,,,
100 m²,"3,25 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9910974502563,108.260215759277,5 m,"7,5 m",
80 m²,"1,6 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9901245791523,108.266905354789,"4,3 m","3,5 m",
120 m²,"10,8 tỷ",,5 tầng,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0525073,108.2342564,8 m,"7,5 m",
300 m²,"1,2 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,,,5 m,6 m,
"102,2 m²","4,95 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0735607147217,108.160743713379,7 m,"7,5 m",
55 m²,"1,9 tỷ",,,2 phòng,,,,16.0581347099509,108.209797596181,"5,7 m",,
70 m²,5 tỷ,Nam,1 tầng,3 phòng,3 phòng,,,16.0352804,108.2135787,5 m,"5,5 m",
56 m²,"2,75 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0778112311917,108.216864645025,"5,7 m",5 m,
98 m²,21 tỷ,Tây - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0522077053801,108.217716071123,"4,5 m",15 m,Tây - Bắc
90 m²,"6,5 tỷ",Đông - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0773269150503,108.159289638158,5 m,"7,5 m",
105 m²,"3,39 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0450285,108.1683078,5 m,"10,5 m",
112 m²,Thỏa thuận,Đông - Nam,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0603681237093,108.219435176609,6 m,15 m,Đông - Nam
100 m²,"2,95 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,15.98295783996582,108.2334213256836,5 m,"7,5 m",
125 m²,"2,15 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.1014616136516,108.117622452633,5 m,"7,5 m",
67 m²,"13,49 tỷ",,4 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,16.078669,108.2205279,"4,5 m",5 m,
115 m²,"10,7 tỷ",,3 tầng,3 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,16.085764,108.144831,6 m,30 m,
92 m²,10 tỷ,Tây,4 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0561818556071,108.245004492111,"4,5 m","5,5 m",Nam
"71,2 m²","3,45 tỷ",Tây - Bắc,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0753057991808,108.13337579324,"4,41 m","3,5 m",
100 m²,"6,55 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0234219333123,108.224973082395,5 m,"7,5 m",
200 m²,35 tỷ,Đông,5 tầng,,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0493985,108.2208107,"6,75 m",10 m,
120 m²,"12,85 tỷ",,,,,,,21.0289486097874,105.852447225903,6 m,"10,5 m",
"171,9 m²",6 tỷ,Tây,,,,,,15.990304,108.2671142,"7,2 m","10,5 m",
90 m²,"5,1 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9869728,108.2693932,,15 m,
176 m²,14 tỷ,Đông,5 tầng,16 phòng,17 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0558376,108.2449005,"9,8 m",5 m,Đông
77 m²,"6,2 tỷ",Đông - Bắc,,,,,,16.0575947125987,108.244139085455,"4,6 m",5 m,
56 m²,"2,75 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0772325277094,108.219243704734,"5,7 m",5 m,
98 m²,Thỏa thuận,Đông,,,,Sổ đỏ/ Sổ hồng,,16.014778,108.2558441,5 m,"7,5 m",
"157,5 m²",6 tỷ,Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.9904342,108.2683252,,"7,5 m",
99 m²,"3,75 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0195782,108.1976944,5 m,"7,5 m",
367 m²,27 tỷ,Đông - Nam,4 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0554797,108.1755492,14 m,"7,5 m",
250 m²,"32,5 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0432852,108.2101037,10 m,,
190 m²,16 tỷ,,,,,Sổ đỏ/ Sổ hồng.,,16.0332748916821,108.239153911464,12 m,,
"587,3 m²","6,5 tỷ",,,,,,,16.026081,108.2491421,,,
190 m²,Thỏa thuận,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.097019,108.2283718,10 m,"10,5 m",
128 m²,6 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0862299336295,108.158285202617,5 m,33 m,
106 m²,"3,9 tỷ",,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0748802,108.2106104,5 m,,
102 m²,"17,5 tỷ",,,,,,,16.059795379638672,108.23047637939453,,,
"221,8 m²","14,8 tỷ",Tây - Nam,3 tầng,4 phòng,3 phòng,,,16.0517781,108.169913,"9,1 m",7 m,Tây - Nam
138 m²,"4,15 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,15.9770061056897,108.258672219965,6 m,"10,5 m",
1.000 m²,"2,3 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,16.0482758,108.0124469,,5 m,
23.000 m²,3 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0487222841441,108.039322952448,,,
90 m²,"9,5 tỷ",,4 tầng,11 phòng,11 phòng,,,16.0352804,108.2135787,,,
125 m²,"7,5 tỷ",Đông - Bắc,,,,,,16.0261145648445,108.249400793842,4 m,,
52 m²,"2,6 tỷ",Đông - Bắc,,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0594968947444,108.185897299631,,,Đông - Bắc
100 m²,"4,1 tỷ",Tây,,,,,,15.9844456270642,108.214052965803,,"10,5 m",
90 m²,25 tỷ,Tây,6 tầng,9 phòng,9 phòng,,,16.049235,108.2472165,5 m,"7,5 m",Tây
75 m²,"7,2 tỷ",Tây,2 tầng,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0563267900263,108.241334939077,"4,2 m",7 m,Tây
"51,3 m²","5,2 tỷ",Nam,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.05558967590332,108.22355651855469,,,Đông
105 m²,"3,35 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9899415,108.2680312,5 m,"7,5 m",
"107,6 m²","4,85 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9919074,108.2679679,8 m,"10,5 m",
90 m²,"6,45 tỷ",Đông - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0771756862594,108.159172765839,5 m,"7,5 m",Đông - Bắc
100 m²,"2,55 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.9810784,108.2724799,5 m,"5,5 m",
135 m²,5 tỷ,Tây,,,,Sổ đỏ/ Sổ hồng,,15.990304,108.2671142,6 m,"10,5 m",
165 m²,26 tỷ,Tây,,,,Sổ đỏ/ Sổ hồng,,16.0509259366827,108.245328264604,9 m,"7,5 m",
56 m²,"2,75 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0772187795912,108.21925528873,"5,7 m",5 m,
352 m²,"23,5 tỷ",,3 tầng,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng.,,16.0656209,108.1872238,5 m,35 m,
"622,5 m²",13 tỷ,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,15.990304,108.2671142,"10,1 m","15,5 m",
140 m²,"5,8 tỷ",,,,,,,15.9779276757552,108.257763427433,"5,2 m",,
81 m²,55 triệu/m²,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,16.0329246520996,108.221969604492,,,
74 m²,"4,4 tỷ",Đông - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06191062927246,108.23790740966797,,,Đông - Bắc
"110,5 m²",15 tỷ,Nam,5 tầng,16 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.049501673657,108.244720709862,5 m,"7,5 m",Nam
"69,1 m²","6,3 tỷ",,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.059795379638672,108.23047637939453,,,
108 m²,"16,2 tỷ",,3 tầng,5 phòng,,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,,,
100 m²,"2,6 tỷ",Đông,,,,,,15.9811506593262,108.254337423739,,,
90 m²,11 tỷ,Đông,,,,,,16.074449735725,108.242473120475,,"7,5 m",
"131,9 m²",Thỏa thuận,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0051339168773,108.216207621976,"7,5 m",33 m,
100 m²,"5,8 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0294348,108.2400622,5 m,"7,5 m",
100 m²,"3,85 tỷ",Bắc,2 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,15.9768677,108.2588517,,"7,5 m",
108 m²,"5,3 tỷ",Tây - Nam,,,,,,16.0756945,108.168094,,"10,5 m",
125 m²,"3,1 tỷ",Đông,,,,,,15.9802605280646,108.249735019944,,,
35 m²,Thỏa thuận,,,1 phòng,1 phòng,,,15.992631912231445,108.26937103271484,,,
72 m²,"3,3 tỷ",,,,,Sổ đỏ/ Sổ hồng,,,,5 m,"5,5 m",
193 m²,20 tỷ,,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0701509759403,108.232236605264,9 m,"7,5 m",
100 m²,13 tỷ,,5 tầng,4 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0593917731867,108.185116457857,5 m,"7,5 m",
100 m²,"3,9 tỷ",Nam,,4 phòng,,Sổ đỏ/ Sổ hồng,Full nội thất.,15.9843399,108.2732987,,"5,5 m",
90 m²,"2,6 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.9827941,108.247967,,"5,5 m",
69 m²,70 triệu/m²,,,2 phòng,2 phòng,,,15.992631912231445,108.26937103271484,,,
100 m²,"2,85 tỷ",Tây,,,,,,15.9883732328954,108.216083630376,"5,5 m","5,5 m",
54 m²,"3,1 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0657860282012,108.187525292534,4 m,,
280 m²,"19,8 tỷ",Đông - Nam,4 tầng,11 phòng,11 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0729827880859,108.1611328125,10 m,33 m,
140 m²,"12,9 tỷ",,4 tầng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0729827880859,108.1611328125,10 m,60 m,
200 m²,"15,2 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0720794,108.1736212,10 m,"10,5 m",
160 m²,"15,5 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0122063781063,108.219141087675,8 m,"10,5 m",
125 m²,"8,75 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0874848402154,108.241460325116,5 m,48 m,
125 m²,"7,9 tỷ",,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.0875263731323,108.241166258766,5 m,48 m,
100 m²,"12,1 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.079191540741,108.214665176287,5 m,,
250 m²,20 tỷ,Đông - Bắc,,,,,,16.07362198913,108.185618382365,,34 m,
122 m²,"9,2 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0738656,108.1852365,,34 m,
240 m²,Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0862291,108.1582854,12 m,42 m,
"303,5 m²",35 tỷ,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0738656,108.1852365,15 m,42 m,
375 m²,53 triệu/m²,Đông,,,,Sổ đỏ/ Sổ hồng.,,16.0958778620566,108.145496627417,15 m,34 m,
240 m²,59 triệu/m²,Đông - Bắc,,,,Hợp đồng mua bán,,16.0862291,108.1582854,,,
125 m²,"9,8 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0723350551419,108.19343646859,,34 m,
82 m²,"6,8 tỷ",,1 tầng,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.060300069314,108.236305013577,,,
11.000 m²,"4,8 tỷ",Đông,,,,Đang chờ sổ,,16.0491464538665,108.109158468155,250 m,5 m,
111 m²,"1,62 tỷ",Bắc,,,,,,16.0963618,108.095683,,5 m,
1.000 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng,,16.0431152,108.0712054,,,
830 m²,930 triệu,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0431152,108.0712054,22 m,5 m,
2.000 m²,"2,9 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.1432666913386,107.961787657387,50 m,5 m,
558 m²,750 triệu,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0487222841441,108.039322952448,19 m,5 m,
5.000 m²,"5,8 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0183465918288,108.115301904503,180 m,5 m,
60 m²,"10,5 tỷ",,4 tầng,7 phòng,8 phòng,Sổ đỏ/ Sổ hồng,,16.0476897,108.2466488,5 m,"5,5 m",
92 m²,"3,95 tỷ",,,,,,,16.0605143,108.1815823,,,
37 m²,"2,85 tỷ",Nam,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0709641,108.2211734,3 m,3 m,Nam
106 m²,"5,15 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0606091977709,108.232745756174,"5,3 m",5 m,
90 m²,"3,25 tỷ",,,,,,,16.0527984,108.1724128,,,
340 m²,32 tỷ,,1 tầng,2 phòng,2 phòng,,,16.0724011,108.1955348,,,
115 m²,"14,5 tỷ",,4 tầng,5 phòng,5 phòng,,,16.0559806,108.2117651,,,
55 m²,"5,45 tỷ",,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0685033290384,108.197678833806,,"7,5 m",
"280,1 m²","18,5 tỷ",Tây,2 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.978657722473145,108.27596282958984,10 m,15 m,Tây
"105,5 m²","5,3 tỷ",Đông - Nam,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
180 m²,35 tỷ,,7 tầng,,,,,16.0386968,108.2464237,10 m,,
"82,5 m²",59 triệu/m²,Đông,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0388774871826,108.247406005859,,,Đông
299 m²,21 tỷ,,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.9918308258057,108.261306762695,,,
"82,5 m²","3,1 tỷ",Đông,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0561447143555,108.233322143555,,,Đông
98 m²,Thỏa thuận,Đông,,,,Sổ đỏ/ Sổ hồng,,16.0473044200968,108.246815034673,5 m,"5,5 m",
110 m²,"2,72 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0437070232238,108.168978427791,5 m,"5,5 m",
"70,2 m²","10,2 tỷ",,5 tầng,16 phòng,16 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0328328625684,108.215680404046,5 m,"5,5 m",
75 m²,"2,8 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0519842967233,108.152582152152,,6 m,
55 m²,"3,36 tỷ",,,,,Hợp đồng mua bán,Không nội thất,16.088382720947266,108.22888946533203,,,Đông
100 m²,12 tỷ,Tây,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0644493103027,108.233322143555,5 m,,Tây
99 m²,"9,24 tỷ",Bắc,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,Tây
108 m²,Thỏa thuận,,5 tầng,,,Sổ đỏ/ Sổ hồng,,16.0883827209473,108.228889465332,,,
50 m²,Thỏa thuận,,,,,,,15.9832468032837,108.252090454102,,,
50 m²,"2,3 tỷ",,,1 phòng,1 phòng,,,16.05078125,108.232902526855,,,
"50,22 m²","3,88 tỷ",,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0879993438721,108.220932006836,,,
200 m²,"18,5 tỷ",,,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0752273,108.2329271,,"7,5 m",
71 m²,12 tỷ,,4 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0432205,108.2180128,5 m,"10,5 m",
153 m²,22 tỷ,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0506121645877,108.246387724156,9 m,"5,5 m",
100 m²,"12,5 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0202253150522,108.22874411021,5 m,33 m,
85 m²,20 tỷ,,8 tầng,14 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0525150948533,108.244647738872,5 m,"7,5 m",
"82,5 m²",Thỏa thuận,Đông - Nam,,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.038877487182617,108.24740600585938,,,Đông - Nam
63 m²,Thỏa thuận,Đông - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0890197753906,108.228302001953,,,Tây - Nam
100 m²,"13,5 tỷ",Đông - Bắc,5 tầng,6 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,,16.0199524560802,108.22880478401,5 m,33 m,
300 m²,20 tỷ,,3 tầng,4 phòng,,,,15.9919181045388,108.260884394361,15 m,,
250 m²,"3,5 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0494517597101,108.109374862929,"9,82 m","5,5 m",
108 m²,8 tỷ,Bắc,4 tầng,4 phòng,4 phòng,,,16.039205904444,108.217047250962,"4,5 m","7,5 m",Bắc
"159,6 m²","15,5 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0215647265488,108.227527089031,"8,2 m",10 m,
50 m²,"1,65 tỷ",,,1 phòng,,,,16.0541012715293,108.24666394468,,,
50 m²,Thỏa thuận,,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cao Cấp.,16.0890197753906,108.228302001953,,,
750 m²,"23,5 tỷ",,2 tầng,,,,,15.9873745010849,108.236451180359,40 m,"7,5 m",
55 m²,"2,9 tỷ",,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.088382720947266,108.22888946533203,,,
"62,7 m²",Thỏa thuận,,,2 phòng,2 phòng,,Nội thất cao cấp,16.1001110076904,108.228858947754,,,Đông - Nam
50 m²,Thỏa thuận,,,1 phòng,1 phòng,,Nội thất cao cấp,16.1001110076904,108.228858947754,,,
240 m²,"9,15 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9999118,108.2149491,10 m,"10,5 m",
"348,9 m²",21 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.1331719,108.1196263,7 m,,
74 m²,"2,25 tỷ",,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.983246803283691,108.25209045410156,,,Bắc
74 m²,16 tỷ,,5 tầng,8 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0779137495627,108.239683854987,,,
60 m²,"1,5 tỷ",,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.09237289428711,108.1265869140625,,,
60 m²,"1,5 tỷ",,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.09237289428711,108.1265869140625,,,
618 m²,70 tỷ,Tây - Bắc,5 tầng,40 phòng,40 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0285315471032,108.22173360185,10 m,10 m,Đông - Bắc
"105,5 m²","5,1 tỷ",Đông - Nam,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0388774871826,108.247406005859,,,Đông - Nam
82 m²,"3,62 tỷ",Tây - Bắc,,2 phòng,2 phòng,,,16.0388774871826,108.247406005859,,,Đông - Nam
128 m²,20 tỷ,Đông,5 tầng,15 phòng,16 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0687186531022,108.238053661698,,,Đông
70 m²,Thỏa thuận,Nam,,2 phòng,2 phòng,,Đầy đủ,16.1001110076904,108.228858947754,,,Tây
177 m²,24 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.051522135685,108.245275256961,12 m,,
43 m²,"2,6 tỷ",,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06861686706543,108.24445343017578,,,
85 m²,20 tỷ,,8 tầng,13 phòng,14 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0525532734326,108.244133769513,5 m,"7,5 m",
65 m²,"3,8 tỷ",Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06191062927246,108.23790740966797,,,Nam
122 m²,"15,5 tỷ",,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0617021349345,108.245489566312,8 m,"7,5 m",
101 m²,"4,1 tỷ",Đông - Bắc,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0645049,108.1751204,"5,2 m","7,5 m",Đông - Bắc
"82,7 m²","2,6 tỷ",Tây,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.983246803283691,108.25209045410156,,,Đông
77 m²,"7,2 tỷ",Tây - Bắc,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0691654113738,108.235440037249,"5,1 m","7,5 m",
"112,5 m²","18,5 tỷ",,6 tầng,21 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0671719,108.2443389,"4,5 m","7,5 m",
81 m²,"11,5 tỷ",,4 tầng,3 phòng,3 phòng,,,16.0604171927541,108.210441612961,,,
"195,5 m²","35,25 triệu/m²",,,,,Sổ đỏ/ Sổ hồng,,16.047695306343,108.165436170882,,,
60 m²,10 tỷ,Tây - Nam,4 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0509955075865,108.243896214045,,,Tây - Nam
"308,6 m²","14,3 tỷ",,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,21.0289486097874,105.852447225903,15 m,55 m,
120 m²,Thỏa thuận,,4 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.033109664917,108.224235534668,,,
108 m²,7 tỷ,Đông,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.071706771850586,108.22905731201172,,,Tây
71 m²,Thỏa thuận,Đông - Bắc,,2 phòng,2 phòng,,Đầy đủ.,16.100111,108.22886,,,Đông
72 m²,Thỏa thuận,Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1001110076904,108.228858947754,,,Đông - Bắc
50 m²,"3,5 tỷ",Đông,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,Tây
140 m²,Thỏa thuận,,2 tầng,3 phòng,,Sổ đỏ/ Sổ hồng,,16.0480159406751,108.237592484121,7 m,"5,5 m",
105 m²,"4,39 tỷ",Đông - Bắc,,,,,,16.0688699501472,108.170498717845,5 m,"7,5 m",
"92,5 m²",Thỏa thuận,Đông,7 tầng,,,Sổ đỏ/ Sổ hồng,,16.0826979000704,108.245258987642,5 m,15 m,Đông
380 m²,25 triệu/m²,Bắc,,,,Sổ đỏ/ Sổ hồng,,15.974750111993,108.212862414451,15 m,7 m,
103 m²,"15,5 tỷ",Đông - Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0468395004358,108.211481706271,,"7,5 m",
60 m²,"3,5 tỷ",,,2 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,
80 m²,"5,1 tỷ",Đông - Nam,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0562842523805,108.165597859945,5 m,"5,5 m",
"143,2 m²","4,2 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0131401694872,108.197472318063,47 m,4 m,
42 m²,"4,2 tỷ",,4 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0562971495666,108.211541075789,4 m,4 m,
200 m²,15 tỷ,,,,,,,16.0484189867453,108.238084738302,10 m,,
"76,5 m²","8,8 tỷ",,5 tầng,9 phòng,9 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0685889256919,108.235225006485,5 m,"5,5 m",
513 m²,"33,5 tỷ",Đông,,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.03106689453125,108.2549819946289,,"17,5 m",
54 m²,"4,65 tỷ",Tây,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0523144857044,108.217709829103,"4,2 m","7,5 m",
100 m²,"3,8 tỷ",Đông - Nam,,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.090569,108.21632,,,Đông - Bắc
105 m²,"3,05 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,15.9987852376511,108.211267723646,6 m,"5,5 m",
51 m²,5 tỷ,Bắc,,1 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0555896759033,108.223556518555,,,
381 m²,"28,5 tỷ",,3 tầng,,,,,16.0328556951595,108.241145668632,22 m,,
450 m²,"48,5 tỷ",,,,,,,16.0575040047348,108.246834453878,15 m,"5,5 m",
390 m²,"1,3 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9670166105216,108.211274130174,"7,33 m",5 m,
80 m²,"3,29 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0561630807186,108.165592850688,5 m,"5,5 m",
190 m²,"21,5 tỷ",,3 tầng,,,,,15.9872707176938,108.236120386371,10 m,,
255 m²,31 tỷ,,3 tầng,5 phòng,,,,16.0587009751863,108.239262416175,,"5,5 m",
54 m²,"4,75 tỷ",Tây - Bắc,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.052333024437,108.217822743381,"4,2 m","7,5 m",
