,area,price,num_of_stories,num_of_bedrooms,num_of_toilets
4831,71.0,5.0,4,4.0,4.0
4832,64.0,4.2,3,3.0,3.0
4833,91.0,4.9,3,3.0,3.0
4834,84.0,4.59,3,3.0,4.0
4835,100.0,4.5,,,
4836,186.0,10.5,1,3.0,2.0
4837,100.0,5.4,2,3.0,3.0
4838,52.0,3.25,2,2.0,2.0
4839,55.0,3.2,2,2.0,2.0
4840,81.0,13.5,5,5.0,5.0
4841,300.0,17.7,5,5.0,5.0
4842,68.0,2.55,1,2.0,1.0
4843,350.0,28.5,4,5.0,5.0
4844,76.0,4.95,4,5.0,5.0
4845,54.0,3.8,2,3.0,2.0
4846,100.0,5.3,1,5.0,5.0
4847,91.0,4.9,3,3.0,3.0
4848,91.0,4.9,3,3.0,3.0
4849,53.0,2.19,2,2.0,2.0
4850,70.0,2.4,2,3.0,2.0
4851,45.0,3.49,3,,
4852,71.0,3.12,1,2.0,2.0
4853,107.0,4.75,,2.0,1.0
4854,125.0,3.3,2,2.0,3.0
4855,95.0,7.1,3,4.0,4.0
4856,54.0,4.85,3,3.0,2.0
4857,350.0,81.0,4,4.0,3.0
4858,54.0,4.85,3,3.0,3.0
4859,64.0,6.5,2,2.0,2.0
4860,207.0,65.0,4,,
4861,136.0,5.4,3,4.0,4.0
4862,71.0,5.0,4,4.0,4.0
4863,105.0,5.1,2,3.0,2.0
4864,71.0,3.35,1,2.0,1.0
4865,76.0,4.95,4,5.0,5.0
4866,100.0,3.8,2,3.0,3.0
4867,54.0,2.85,2,3.0,2.0
4868,54.0,2.39,2,3.0,2.0
4869,56.0,4.7,4,4.0,4.0
4870,186.0,10.5,1,5.0,5.0
4871,54.0,2.85,2,3.0,2.0
4872,132.0,20.0,1,1.0,1.0
4873,99.0,5.7,4,4.0,4.0
4874,1.068,50.0,5,5.0,5.0
4875,92.0,8.9,3,,
4876,131.0,24.0,3,5.0,4.0
4877,93.0,7.99,,,
4878,105.0,9.3,4,5.0,5.0
4879,37.0,1.79,2,2.0,2.0
4880,76.0,4.95,4,5.0,5.0
4881,170.0,13.5,3,5.0,5.0
4882,92.0,8.9,3,3.0,3.0
4883,135.0,4.1,2,2.0,2.0
4884,420.0,72.0,2,5.0,5.0
4885,90.0,5.5,2,2.0,3.0
4886,118.0,12.8,3,5.0,4.0
4887,115.0,7.9,1,,
4888,186.0,10.5,1,5.0,5.0
4889,186.0,10.5,1,5.0,5.0
4890,87.0,5.9,3,3.0,3.0
4891,92.0,8.9,3,3.0,3.0
4892,237.0,31.0,5,5.0,5.0
4893,67.0,3.05,3,3.0,3.0
4894,115.0,8.0,2,3.0,3.0
4895,120.0,7.5,3,4.0,4.0
4896,64.0,2.39,2,3.0,2.0
4897,58.0,2.35,1,2.0,1.0
4898,71.0,3.12,1,2.0,2.0
4899,47.0,3.65,3,3.0,3.0
4900,109.0,9.5,4,5.0,5.0
4901,72.0,15.5,4,4.0,3.0
4902,74.0,4.4,3,3.0,3.0
4903,75.0,5.0,2,3.0,2.0
4904,90.0,6.5,3,3.0,3.0
4905,50.0,3.49,3,3.0,3.0
4906,70.0,4.97,2,3.0,2.0
4907,38.0,2.75,2,2.0,2.0
4908,100.0,13.5,3,4.0,2.0
4909,100.0,9.2,,10.0,6.0
4910,130.0,18.9,5,5.0,5.0
4911,105.0,11.8,2,3.0,2.0
4912,50.0,3.5,3,3.0,3.0
4913,57.0,4.3,3,4.0,3.0
4914,430.0,12.5,2,3.0,2.0
4915,196.0,13.9,1,3.0,2.0
4916,68.0,4.72,2,2.0,3.0
4917,100.0,6.4,3,3.0,2.0
4918,180.0,2.65,2,5.0,3.0
4919,70.0,2.45,2,2.0,2.0
4920,74.0,4.4,3,3.0,3.0
4921,56.0,3.6,2,3.0,2.0
4922,80.0,4.6,1,2.0,1.0
4923,74.0,4.4,3,3.0,3.0
4924,60.0,4.75,1,2.0,2.0
4925,71.0,15.5,4,4.0,4.0
4926,80.0,4.5,1,2.0,1.0
4927,114.0,7.9,,1.0,1.0
4928,115.0,7.7,5,5.0,5.0
4929,172.0,5.5,2,12.0,5.0
4930,100.0,5.5,2,3.0,2.0
4931,50.0,3.99,3,3.0,2.0
4932,60.0,3.4,1,2.0,1.0
4933,74.0,4.4,3,3.0,3.0
4934,125.0,5.9,1,2.0,1.0
4935,75.0,6.5,3,3.0,3.0
4936,72.0,15.5,4,4.0,3.0
4937,36.0,2.68,3,3.0,2.0
4938,111.0,18.0,1,2.0,1.0
4939,60.0,1.75,1,2.0,2.0
4940,70.0,3.12,1,2.0,2.0
4941,70.0,3.12,1,2.0,2.0
4942,75.0,5.0,2,3.0,2.0
4943,228.0,24.5,3,5.0,5.0
4944,100.0,10.0,3,3.0,2.0
4945,360.0,11.9,4,4.0,3.0
4946,54.0,3.2,3,4.0,4.0
4947,64.0,2.05,2,3.0,2.0
4948,66.0,4.1,3,3.0,2.0
4949,72.0,5.9,2,3.0,2.0
4950,63.0,2.05,2,3.0,2.0
4951,80.0,2.65,1,4.0,5.0
4952,120.0,4.5,1,5.0,5.0
4953,72.0,3.5,3,3.0,3.0
4954,115.0,7.7,5,5.0,5.0
4955,73.0,3.1,1,2.0,1.0
4956,61.0,2.75,3,3.0,3.0
4957,76.0,2.58,2,3.0,2.0
4958,73.0,3.05,3,3.0,3.0
4959,115.0,7.7,5,5.0,5.0
4960,122.0,12.5,5,5.0,5.0
4961,100.0,1.25,,,
4962,53.0,1.65,2,2.0,2.0
4963,95.0,4.8,,3.0,3.0
4964,200.0,9.6,2,3.0,3.0
4965,95.0,4.8,3,4.0,3.0
4966,98.0,6.7,2,4.0,4.0
4967,100.0,10.65,5,5.0,5.0
4968,75.0,5.0,2,3.0,2.0
4969,75.0,5.7,2,3.0,2.0
4970,180.0,8.5,2,5.0,5.0
4971,75.0,5.7,2,3.0,2.0
4972,88.0,4.37,2,3.0,3.0
4973,70.0,5.1,3,3.0,2.0
4974,55.0,4.7,3,3.0,3.0
4975,47.0,2.58,2,2.0,2.0
4976,61.0,3.0,1,2.0,1.0
4977,40.0,2.75,2,3.0,2.0
4978,210.0,17.5,4,4.0,5.0
4979,110.0,6.4,2,5.0,
4980,100.0,7.0,3,4.0,4.0
4981,122.0,3.6,2,2.0,1.0
4982,71.0,2.59,2,2.0,2.0
4983,47.0,2.58,2,2.0,2.0
4984,47.0,2.58,2,2.0,2.0
4985,40.0,2.75,2,3.0,2.0
4986,350.0,28.5,4,5.0,5.0
4987,80.0,3.0,2,3.0,2.0
4988,72.0,4.85,3,3.0,2.0
4989,72.0,4.1,3,3.0,2.0
4990,70.0,2.45,1,2.0,2.0
4991,66.0,1.79,1,2.0,2.0
4992,66.0,4.2,3,5.0,4.0
4993,48.0,2.29,2,3.0,2.0
4994,125.0,6.8,3,3.0,4.0
4995,70.0,3.65,2,2.0,2.0
4996,58.0,4.5,2,3.0,2.0
4997,80.0,2.95,3,3.0,3.0
4998,76.0,4.6,3,3.0,4.0
4999,56.0,4.3,4,3.0,3.0
5000,48.0,1.85,2,2.0,2.0
5001,65.0,2.3,1,2.0,2.0
5002,85.0,6.0,1,2.0,1.0
5003,70.0,3.49,3,3.0,2.0
5004,70.0,3.82,3,3.0,3.0
5005,122.0,12.5,5,5.0,5.0
5006,75.0,3.25,3,3.0,3.0
5007,90.0,3.79,2,3.0,2.0
5008,41.0,6.0,3,3.0,3.0
5009,30.0,2.09,2,2.0,2.0
5010,312.0,14.7,1,1.0,1.0
5011,34.0,1.55,2,2.0,2.0
5012,55.0,2.15,2,2.0,2.0
5013,80.0,5.1,2,3.0,2.0
5014,90.0,5.25,2,3.0,2.0
5015,85.0,3.6,2,3.0,3.0
5016,92.0,6.2,3,3.0,4.0
5017,127.0,4.1,2,3.0,2.0
5018,60.0,4.89,2,2.0,3.0
5019,41.0,2.65,3,3.0,2.0
5020,93.0,4.5,2,3.0,2.0
5021,130.0,3.85,3,5.0,5.0
5022,51.0,2.3,2,2.0,1.0
5023,100.0,4.4,1,2.0,2.0
5024,125.0,6.8,3,3.0,3.0
5025,25.0,1.65,2,2.0,2.0
5026,54.0,3.2,3,4.0,4.0
5027,93.0,4.5,2,3.0,2.0
5028,100.0,5.8,3,4.0,4.0
5029,100.0,16.0,3,5.0,5.0
5030,77.0,3.7,2,2.0,1.0
5031,60.0,2.95,3,3.0,3.0
5032,78.0,3.35,,,
5033,70.0,3.65,2,2.0,2.0
5034,155.0,21.3,3,5.0,5.0
5035,78.0,3.0,2,2.0,2.0
5036,64.0,6.1,1,2.0,1.0
5037,54.0,3.2,3,4.0,4.0
5038,66.0,4.97,3,3.0,2.0
5039,75.0,5.95,3,3.0,2.0
5040,78.0,3.5,3,3.0,3.0
5041,56.0,1.8,1,2.0,2.0
5042,80.0,10.95,3,5.0,5.0
5043,90.0,8.78,5,5.0,5.0
5044,136.0,3.2,,3.0,1.0
5045,90.0,8.78,5,5.0,5.0
5046,61.0,3.0,1,2.0,1.0
5047,93.0,4.5,2,3.0,2.0
5048,171.0,8.98,4,5.0,5.0
5049,85.0,6.2,3,4.0,4.0
5050,85.0,6.2,1,2.0,1.0
5051,90.0,5.5,4,5.0,4.0
5052,51.0,3.75,4,3.0,3.0
5053,100.0,3.7,2,3.0,2.0
5054,75.0,4.2,2,3.0,2.0
5055,77.0,4.65,3,3.0,3.0
5056,75.0,4.15,2,2.0,2.0
5057,75.0,5.4,3,3.0,2.0
5058,58.0,7.89,4,4.0,5.0
5059,58.0,7.89,4,4.0,5.0
5060,110.0,28.0,3,5.0,5.0
5061,110.0,28.0,3,5.0,5.0
5062,84.0,5.99,4,5.0,5.0
5063,600.0,19.5,2,5.0,5.0
5064,76.0,3.25,1,2.0,2.0
5065,100.0,3.7,2,3.0,2.0
5066,145.0,9.4,2,5.0,3.0
5067,85.0,4.7,3,3.0,3.0
5068,45.0,2.85,3,3.0,3.0
5069,45.0,2.85,3,3.0,3.0
5070,35.0,2.2,2,2.0,2.0
5071,170.0,10.4,1,1.0,2.0
5072,56.0,1.8,1,2.0,2.0
5073,75.0,6.3,3,4.0,2.0
5074,75.0,6.0,3,3.0,2.0
5075,52.0,1.95,2,2.0,2.0
5076,122.0,20.5,5,5.0,5.0
5077,61.0,2.4,2,2.0,2.0
5078,55.0,2.55,2,2.0,2.0
5079,85.0,5.1,3,3.0,2.0
5080,45.0,2.85,3,3.0,3.0
5081,90.0,9.99,5,5.0,5.0
5082,150.0,9.8,3,5.0,5.0
5083,72.0,5.2,2,3.0,3.0
5084,186.0,13.2,3,5.0,2.0
5085,72.0,5.2,2,3.0,3.0
5086,186.0,13.2,3,5.0,2.0
5087,30.0,2.2,2,2.0,2.0
5088,40.0,2.75,2,3.0,2.0
5089,100.0,3.8,2,2.0,2.0
5090,62.0,2.6,2,2.0,2.0
5091,65.0,3.5,3,3.0,3.0
5092,110.0,4.4,2,5.0,5.0
5093,110.0,4.39,2,5.0,5.0
5094,52.0,3.69,3,3.0,3.0
5095,153.0,20.0,5,5.0,5.0
5096,51.0,3.7,3,3.0,3.0
5097,30.0,2.6,3,3.0,3.0
5098,105.0,6.0,3,3.0,2.0
5099,100.0,7.9,3,3.0,2.0
5100,500.0,34.0,3,5.0,5.0
5101,88.0,5.0,1,4.0,2.0
5102,94.0,3.77,2,3.0,2.0
5103,150.0,9.8,3,5.0,5.0
5104,72.0,5.2,2,3.0,3.0
5105,186.0,13.2,3,5.0,2.0
5106,30.0,2.2,2,2.0,2.0
5107,40.0,2.75,2,3.0,2.0
5108,100.0,3.8,2,2.0,2.0
5109,62.0,2.6,2,2.0,2.0
5110,65.0,3.5,3,3.0,3.0
5111,110.0,4.4,2,5.0,5.0
5112,110.0,4.39,2,5.0,5.0
5113,52.0,3.69,3,3.0,3.0
5114,153.0,20.0,5,5.0,5.0
5115,51.0,3.7,3,3.0,3.0
5116,30.0,2.6,3,3.0,3.0
5117,105.0,6.0,3,3.0,2.0
5118,100.0,7.9,3,3.0,2.0
5119,500.0,34.0,3,5.0,5.0
5120,88.0,5.0,1,4.0,2.0
5121,94.0,3.77,2,3.0,2.0
5122,40.0,2.75,2,3.0,2.0
5123,94.0,3.77,2,3.0,2.0
5124,94.0,3.75,1,3.0,2.0
5125,190.0,35.0,5,5.0,5.0
5126,95.0,11.4,,,
5127,36.0,1.95,2,2.0,2.0
5128,80.0,8.8,4,4.0,4.0
5129,80.0,8.8,4,4.0,4.0
5130,75.0,6.3,3,2.0,2.0
5131,52.0,3.69,3,3.0,3.0
5132,85.0,4.35,3,4.0,3.0
5133,100.0,4.65,2,3.0,2.0
5134,51.0,3.7,3,3.0,3.0
5135,100.0,6.9,5,5.0,5.0
5136,100.0,6.9,5,5.0,5.0
5137,92.0,1.95,,1.0,1.0
5138,52.0,3.69,3,3.0,3.0
5139,99.0,3.5,2,4.0,4.0
5140,52.0,3.7,3,3.0,3.0
5141,52.0,3.7,3,3.0,3.0
5142,62.0,4.1,3,4.0,4.0
5143,51.0,3.7,3,3.0,3.0
5144,151.0,4.4,2,5.0,4.0
5145,51.0,3.7,3,3.0,3.0
5146,64.0,1.85,2,2.0,3.0
5147,85.0,2.2,1,2.0,1.0
5148,48.0,2.59,2,3.0,2.0
5149,90.0,6.5,3,3.0,3.0
5150,36.0,1.96,2,2.0,2.0
5151,15.0,1.19,2,2.0,1.0
5152,38.0,3.7,4,3.0,4.0
5153,67.0,3.15,1,1.0,1.0
5154,80.0,5.0,2,3.0,3.0
5155,90.0,4.45,2,3.0,2.0
5156,80.0,5.0,2,3.0,3.0
5157,120.0,3.2,2,4.0,3.0
5158,90.0,4.45,2,3.0,3.0
5159,51.0,2.7,2,2.0,2.0
5160,80.0,11.95,4,5.0,5.0
5161,110.0,8.5,2,3.0,2.0
5162,93.0,4.85,2,3.0,2.0
5163,46.0,4.1,3,2.0,2.0
5164,85.0,5.0,2,3.0,2.0
5165,234.0,21.5,3,4.0,4.0
5166,48.0,2.59,2,3.0,2.0
5167,63.0,2.75,2,3.0,2.0
5168,53.0,6.8,5,5.0,5.0
5169,85.0,2.4,1,2.0,1.0
5170,97.0,5.9,1,2.0,1.0
5171,140.0,30.0,5,5.0,5.0
5172,108.0,16.5,5,5.0,5.0
5173,65.0,3.4,2,3.0,3.0
5174,65.0,3.4,2,3.0,3.0
5175,67.0,2.69,2,2.0,2.0
5176,54.0,2.7,2,2.0,2.0
5177,184.0,3.8,1,3.0,2.0
5178,170.0,12.8,4,5.0,5.0
5179,30.0,2.2,2,2.0,2.0
5180,93.0,5.3,3,3.0,3.0
5181,70.0,4.2,3,5.0,4.0
5182,40.0,2.75,2,3.0,2.0
5183,28.0,1.42,2,2.0,2.0
5184,42.0,1.68,1,2.0,1.0
5185,88.0,16.8,5,5.0,5.0
5186,120.0,12.5,3,5.0,5.0
5187,200.0,14.9,2,5.0,5.0
5188,48.0,2.6,2,3.0,2.0
5189,54.0,2.05,2,2.0,2.0
5190,54.0,2.05,2,2.0,2.0
5191,48.0,2.6,2,3.0,2.0
5192,180.0,10.7,3,3.0,4.0
5193,69.0,7.0,3,3.0,4.0
5194,145.0,29.0,5,5.0,5.0
5195,485.0,9.95,1,1.0,1.0
5196,184.0,3.8,1,3.0,1.0
5197,285.0,28.5,2,5.0,5.0
5198,59.0,5.0,4,3.0,4.0
5199,82.0,6.8,3,4.0,4.0
5200,31.0,2.05,2,2.0,2.0
5201,79.0,6.5,3,4.0,3.0
5202,100.0,4.2,3,3.0,3.0
5203,105.0,12.8,5,5.0,5.0
5204,115.0,12.3,4,5.0,5.0
5205,180.0,8.7,4,18.0,18.0
5206,90.0,6.5,3,4.0,4.0
5207,99.0,5.2,2,2.0,2.0
5208,130.0,6.5,3,3.0,3.0
5209,59.0,5.0,4,3.0,4.0
5210,56.0,3.9,1,2.0,2.0
5211,36.0,2.85,3,2.0,3.0
5212,460.0,102.0,5,5.0,5.0
5213,100.0,12.5,5,5.0,5.0
5214,86.0,5.3,3,3.0,2.0
5215,120.0,15.0,3,3.0,3.0
5216,120.0,15.0,3,3.0,3.0
5217,80.0,5.0,2,3.0,3.0
5218,65.0,3.95,3,3.0,3.0
5219,80.0,5.0,2,3.0,3.0
5220,40.0,1.75,2,2.0,1.0
5221,90.0,2.45,2,3.0,2.0
5222,44.0,3.3,1,3.0,1.0
5223,80.0,11.0,3,3.0,3.0
5224,61.0,2.5,2,2.0,2.0
5225,59.0,5.0,4,3.0,4.0
5226,41.0,2.2,2,2.0,2.0
5227,16.0,1.35,2,1.0,1.0
5228,88.0,3.98,3,5.0,3.0
5229,115.0,3.9,1,3.0,3.0
5230,88.0,3.98,3,5.0,3.0
5231,94.0,1.5,,3.0,1.0
5232,60.0,3.85,3,3.0,3.0
5233,90.0,7.5,4,5.0,4.0
5234,100.0,3.1,3,3.0,3.0
5235,52.0,3.35,3,3.0,2.0
5236,41.0,2.2,2,2.0,2.0
5237,81.0,5.9,3,3.0,3.0
5238,81.0,2.19,1,2.0,1.0
5239,60.0,5.4,3,3.0,4.0
5240,72.0,2.65,2,3.0,2.0
5241,15.0,1.35,2,1.0,1.0
5242,142.0,33.0,5,5.0,4.0
5243,103.0,7.5,1,2.0,1.0
5244,285.0,28.5,2,5.0,5.0
5245,15.0,1.35,2,1.0,1.0
5246,52.0,2.86,2,2.0,2.0
5247,90.0,5.2,1,2.0,1.0
5248,106.0,4.2,3,4.0,3.0
5249,90.0,3.9,3,3.0,2.0
5250,500.0,5.6,3,2.0,2.0
5251,285.0,28.5,2,5.0,5.0
5252,90.0,5.25,1,2.0,1.0
5253,32.0,1.75,1,2.0,1.0
5254,93.0,5.5,2,3.0,2.0
5255,106.0,14.4,5,5.0,5.0
5256,110.0,10.8,2,3.0,3.0
5257,15.0,1.35,2,1.0,1.0
5258,70.0,13.0,2,3.0,2.0
5259,30.0,2.05,3,3.0,2.0
5260,110.0,10.8,2,5.0,5.0
5261,70.0,4.4,3,3.0,3.0
5262,17.0,1.25,2,2.0,2.0
5263,65.0,1.79,1,2.0,1.0
5264,43.0,1.95,2,2.0,1.0
5265,120.0,11.0,3,5.0,5.0
5266,142.0,33.0,5,5.0,4.0
5267,52.0,3.35,3,3.0,2.0
5268,52.0,3.35,3,3.0,2.0
5269,110.0,7.8,3,5.0,5.0
5270,130.0,7.5,3,3.0,4.0
5271,80.0,6.5,3,5.0,5.0
5272,100.0,6.9,2,3.0,2.0
5273,154.0,13.8,2,3.0,3.0
5274,90.0,2.85,2,3.0,3.0
5275,60.0,2.65,3,3.0,3.0
5276,50.0,3.5,3,3.0,3.0
5277,110.0,10.89,2,,
5278,99.0,3.3,1,3.0,1.0
5279,103.0,9.05,1,2.0,1.0
5280,52.0,4.1,3,3.0,4.0
5281,98.0,3.97,2,2.0,2.0
5282,54.0,2.45,2,3.0,2.0
5283,90.0,5.28,1,2.0,1.0
5284,93.0,5.45,2,3.0,2.0
5285,151.0,4.4,2,5.0,4.0
5286,112.0,3.2,2,3.0,2.0
5287,49.0,5.6,3,3.0,2.0
5288,61.0,4.9,2,2.0,2.0
5289,61.0,2.29,1,2.0,2.0
5290,68.0,10.8,4,4.0,4.0
5291,61.0,3.8,2,3.0,2.0
5292,51.0,3.6,3,4.0,2.0
5293,75.0,3.3,2,2.0,2.0
5294,76.0,13.7,2,4.0,2.0
5295,30.0,2.2,2,2.0,2.0
5296,80.0,3.99,2,3.0,2.0
5297,95.0,2.25,1,2.0,2.0
5298,86.0,5.3,3,4.0,4.0
5299,95.0,2.25,1,2.0,2.0
5300,270.0,72.0,5,5.0,5.0
5301,75.0,10.0,3,3.0,3.0
5302,53.0,2.3,2,3.0,2.0
5303,38.0,4.5,4,2.0,2.0
5304,23.0,1.5,2,2.0,1.0
5305,40.0,1.82,2,2.0,1.0
5306,75.0,8.5,4,5.0,5.0
5307,49.0,5.6,3,3.0,2.0
5308,133.0,7.5,2,3.0,3.0
5309,132.0,11.5,3,4.0,4.0
5310,34.0,2.35,4,3.0,3.0
5311,37.0,3.05,1,2.0,2.0
5312,60.0,3.45,1,2.0,1.0
5313,44.0,1.57,1,2.0,1.0
5314,445.0,50.0,2,4.0,3.0
5315,47.0,6.8,2,4.0,2.0
5316,200.0,16.0,,,
5317,121.0,8.5,,,
5318,123.0,10.9,,5.0,5.0
5319,52.0,2.85,3,3.0,3.0
5320,100.0,3.7,3,4.0,4.0
5321,81.0,3.4,2,3.0,2.0
5322,50.0,4.18,3,3.0,3.0
5323,90.0,6.3,2,3.0,2.0
5324,42.0,2.7,3,2.0,2.0
5325,22.0,5.85,4,3.0,3.0
5326,135.0,9.99,3,4.0,3.0
5327,125.0,11.95,3,4.0,3.0
5328,59.0,4.1,2,2.0,2.0
5329,66.0,2.18,1,3.0,2.0
5330,100.0,3.6,3,4.0,4.0
5331,50.0,4.7,3,3.0,3.0
5332,191.0,31.5,5,5.0,5.0
5333,38.0,2.18,2,2.0,2.0
5334,113.0,7.2,3,4.0,4.0
5335,80.0,2.29,2,3.0,2.0
5336,180.0,10.5,3,5.0,5.0
5337,100.0,5.6,2,4.0,2.0
5338,90.0,5.39,2,2.0,1.0
5339,87.0,9.45,3,3.0,3.0
5340,56.0,4.4,3,3.0,3.0
5341,31.0,1.79,3,3.0,2.0
5342,88.0,9.15,3,3.0,4.0
5343,170.0,11.9,4,4.0,5.0
5344,170.0,11.9,4,4.0,5.0
5345,90.0,6.9,4,4.0,5.0
5346,90.0,6.9,4,4.0,5.0
5347,100.0,11.5,2,3.0,2.0
5348,80.0,5.2,2,3.0,2.0
5349,70.0,3.55,3,3.0,3.0
5350,80.0,3.99,2,3.0,2.0
5351,90.0,3.75,3,3.0,3.0
5352,53.0,2.3,2,3.0,2.0
5353,80.0,3.99,2,3.0,2.0
5354,120.0,2.59,,2.0,1.0
5355,27.0,3.79,4,3.0,4.0
5356,77.0,6.2,2,3.0,2.0
5357,40.0,1.75,2,2.0,2.0
5358,31.0,3.95,3,2.0,3.0
5359,78.0,3.5,3,3.0,3.0
5360,65.0,3.1,3,3.0,3.0
5361,80.0,3.99,2,3.0,2.0
5362,90.0,8.8,4,5.0,5.0
5363,78.0,3.5,3,3.0,3.0
5364,80.0,2.29,2,3.0,2.0
5365,90.0,8.8,4,5.0,5.0
5366,100.0,5.75,3,3.0,4.0
5367,200.0,8.0,5,5.0,5.0
5368,120.0,12.8,5,5.0,5.0
5369,120.0,12.8,5,5.0,5.0
5370,53.0,2.23,2,2.0,2.0
5371,271.0,17.0,4,5.0,5.0
5372,50.0,2.1,2,2.0,2.0
5373,50.0,9.3,5,4.0,5.0
5374,100.0,6.9,2,3.0,2.0
5375,80.0,5.3,2,3.0,2.0
5376,41.0,2.38,2,2.0,2.0
5377,65.0,5.2,2,2.0,1.0
5378,85.0,5.4,2,2.0,2.0
5379,65.0,5.2,2,2.0,1.0
5380,60.0,4.8,3,4.0,3.0
5381,70.0,3.55,3,3.0,3.0
5382,85.0,5.2,2,3.0,2.0
5383,50.0,4.3,4,4.0,4.0
5384,110.0,16.0,5,5.0,5.0
5385,72.0,4.2,3,4.0,3.0
5386,37.0,2.18,2,2.0,2.0
5387,350.0,23.0,4,5.0,5.0
5388,75.0,3.15,3,3.0,2.0
5389,102.0,8.9,2,4.0,4.0
5390,100.0,8.5,4,5.0,5.0
5391,60.0,3.85,3,3.0,3.0
5392,100.0,5.99,3,5.0,3.0
5393,90.0,5.45,2,2.0,1.0
5394,100.0,13.99,3,5.0,4.0
5395,180.0,10.5,3,5.0,5.0
5396,190.0,12.7,2,2.0,2.0
5397,358.0,53.0,,,
5398,126.0,16.0,4,5.0,5.0
5399,350.0,23.0,4,5.0,5.0
5400,31.0,1.45,1,2.0,1.0
5401,102.0,8.9,2,4.0,3.0
5402,92.0,2.29,2,3.0,2.0
5403,41.0,2.59,3,3.0,2.0
5404,48.0,4.18,3,3.0,3.0
5405,55.0,16.5,3,4.0,3.0
5406,95.0,12.5,5,5.0,5.0
5407,113.0,7.2,3,4.0,4.0
5408,43.0,3.65,5,4.0,4.0
5409,191.0,31.5,5,5.0,5.0
5410,90.0,5.59,2,2.0,1.0
5411,100.0,7.5,3,3.0,3.0
5412,85.0,2.69,2,3.0,2.0
5413,70.0,3.35,1,3.0,2.0
5414,56.0,4.6,2,3.0,2.0
5415,72.0,4.2,3,4.0,3.0
5416,23.0,1.35,2,2.0,2.0
5417,48.0,4.15,3,3.0,3.0
5418,85.0,2.69,2,3.0,2.0
5419,50.0,4.7,3,3.0,3.0
5420,40.0,2.55,2,2.0,2.0
5421,59.0,2.95,2,4.0,3.0
5422,48.0,4.15,3,3.0,3.0
5423,100.0,4.6,2,4.0,2.0
5424,235.0,8.5,2,4.0,3.0
5425,350.0,23.0,4,5.0,5.0
5426,100.0,4.9,2,5.0,5.0
5427,93.0,5.4,3,3.0,4.0
5428,51.0,3.75,4,3.0,3.0
5429,41.0,2.59,3,3.0,2.0
5430,100.0,8.5,5,5.0,5.0
5431,147.0,4.5,3,3.0,5.0
5432,70.0,2.5,2,3.0,3.0
5433,79.0,4.2,,2.0,2.0
5434,61.0,2.88,1,1.0,1.0
5435,50.0,1.78,2,2.0,2.0
5436,110.0,16.0,5,5.0,5.0
5437,195.0,12.5,2,3.0,4.0
5438,41.0,1.43,1,2.0,1.0
5439,93.0,4.5,2,3.0,3.0
5440,32.0,2.0,2,2.0,2.0
5441,110.0,4.5,2,5.0,5.0
5442,90.0,2.8,2,2.0,1.0
5443,50.0,2.15,2,2.0,2.0
5444,40.0,2.2,2,3.0,2.0
5445,52.0,6.8,5,5.0,5.0
5446,55.0,4.5,3,3.0,3.0
5447,51.0,2.68,2,2.0,1.0
5448,62.0,1.78,1,2.0,1.0
5449,55.0,4.5,3,3.0,3.0
5450,52.0,1.7,2,3.0,2.0
5451,100.0,5.2,1,3.0,2.0
5452,60.0,4.2,2,2.0,2.0
5453,64.0,1.85,1,2.0,1.0
5454,51.0,2.68,2,2.0,1.0
5455,60.0,4.1,4,3.0,3.0
5456,67.0,3.8,2,3.0,2.0
5457,324.0,39.0,4,5.0,5.0
5458,195.0,12.5,2,3.0,4.0
5459,70.0,3.5,2,3.0,2.0
5460,34.0,2.25,4,4.0,3.0
5461,61.0,4.6,2,3.0,2.0
5462,70.0,6.3,2,3.0,2.0
5463,28.0,1.68,2,2.0,2.0
5464,70.0,2.5,2,3.0,3.0
5465,100.0,2.3,1,2.0,2.0
5466,69.0,3.5,2,3.0,2.0
5467,64.0,1.85,1,2.0,1.0
5468,70.0,3.58,2,3.0,2.0
5469,385.0,55.0,3,5.0,5.0
5470,61.0,4.9,2,2.0,2.0
5471,265.0,18.0,5,5.0,5.0
5472,51.0,3.75,3,3.0,4.0
5473,50.0,3.45,3,3.0,3.0
5474,85.0,4.8,3,3.0,4.0
5475,64.0,1.85,1,2.0,1.0
5476,24.0,1.45,2,1.0,2.0
5477,90.0,2.85,2,3.0,3.0
5478,117.0,13.8,2,3.0,3.0
5479,265.0,18.0,5,5.0,5.0
5480,73.0,2.45,2,4.0,2.0
5481,220.0,34.9,4,5.0,5.0
5482,70.0,3.58,2,3.0,2.0
5483,69.0,3.5,2,3.0,2.0
5484,78.0,3.45,2,2.0,2.0
5485,41.0,6.1,3,3.0,3.0
5486,195.0,12.5,2,3.0,4.0
5487,95.0,5.25,3,5.0,4.0
5488,60.0,4.1,4,3.0,3.0
5489,68.0,3.5,2,3.0,2.0
5490,86.0,1.6,,2.0,2.0
5491,50.0,2.65,2,3.0,3.0
5492,68.0,3.5,2,3.0,2.0
5493,70.0,7.9,5,4.0,5.0
5494,70.0,7.9,5,4.0,5.0
5495,165.0,14.0,1,3.0,2.0
5496,108.0,2.8,2,3.0,2.0
5497,20.0,1.35,2,2.0,2.0
5498,41.0,2.95,3,3.0,3.0
5499,52.0,3.25,2,3.0,2.0
5500,48.0,4.18,3,3.0,3.0
