price,area,road_width,floors,bedroom,loc,garage
": 5,2 tỷ","81 m
2","5,5m",4 lầu,3 phòng ngủ,"Đường Đinh Núp, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","104 m
2",7m,1 lầu,2 phòng ngủ,"Đường Trần Khánh Dư, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,2 tỷ","83 m
2","5,5m",4 lầu,5 phòng ngủ,"Đường Lý Tế Xuyên, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 4,5 tỷ","72 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Bàu Tràm 2, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 6,5 tỷ","48 m
2","7,5m",5 lầu,4 phòng ngủ,"Đường Lê Độ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 8,3 tỷ","84 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Thanh Thủy, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 7,2 tỷ","74 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Lưu Quý Kỳ, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 6,3 tỷ","75 m
2","7,5m",4 lầu,4 phòng ngủ,"Đường Hồ Nguyên Trừng, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 10,2 tỷ","112 m
2","7,5m",5 lầu,9 phòng ngủ,"Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 7,6 tỷ","97 m
2","10,m",3 lầu,3 phòng ngủ,"Đường Trần Thủ Độ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 4,3 tỷ","81 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường Nguyên Hồng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
: 12 tỷ,"87 m
2","10,m",4 lầu,7 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 6 tỷ,"100 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Lý Đạo Thành, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 5,2 tỷ","90 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Đặng Văn Ngữ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,6 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phan Văn Trị, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,7 tỷ","54 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 6,8 tỷ","80 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Phước Trường 5, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"80 m
2",30m,2 lầu,2 phòng ngủ,"Đường Cách Mạng Tháng 8, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 17,5 tỷ","102 m
2","10,m",8 lầu,15 phòng ngủ,"Đường Hoàng Bích Sơn, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 5,7 tỷ","76 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Thành Ý, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
: 16 tỷ,"160 m
2",10m,2 lầu,4 phòng ngủ,"Đường Trịnh Công Sơn, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
: 10 tỷ,"100 m
2",33m,3 lầu,5 phòng ngủ,"Đường Lê Đại Hành, Phường Hòa Phát, Quận Cẩm Lệ,",chỗ để xe
": 6,9 tỷ","86 m
2",6m,1 lầu,1 phòng ngủ,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 8,75 tỷ","130 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 6 tỷ,"65 m
2","7,5m",1 lầu,1 phòng ngủ,"Đường Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,5 tỷ","100 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Lý Triện, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 9,85 tỷ","98 m
2","7,5m",5 lầu,6 phòng ngủ,"Đường Nguyễn Bình, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 7,3 tỷ","93 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Quang Bích, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 7,1 tỷ","104 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Phong Sắc, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 4,9 tỷ","65 m
2",10m,3 lầu,3 phòng ngủ,"Đường Trần Phước Thành, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 12,2 tỷ","85 m
2",45m,5 lầu,5 phòng ngủ,"Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 11,4 tỷ","104 m
2",45m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
: 85 tỷ,"240 m
2",10m,3 lầu,3 phòng ngủ,"Đường Hùng Vương, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 69,5 tỷ","400 m
2",45m,2 lầu,2 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
: 53 tỷ,"300 m
2",45m,3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 6,7 tỷ","125 m
2",33m,1 lầu,1 phòng ngủ,"Đường Nam Trân, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 29,97 tỷ","83 m
2",15m,3 lầu,3 phòng ngủ,"Đường Hùng Vương, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 12,2 tỷ","100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 13,8 tỷ","85 m
2","10,m",3 lầu,3 phòng ngủ,"Đường Lê Lợi, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 4,4 tỷ","90 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Bàu Làng, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 6,9 tỷ","100 m
2",6m,1 lầu,2 phòng ngủ,"Đường Đặng Dung, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",chỗ để xe
": 6,3 tỷ","78 m
2",5m,2 lầu,3 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 4,5 tỷ","63 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Lê Quang Sung, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 7,2 tỷ","76 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Phan Bôi, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 2,83 tỷ","56 m
2","2,5m",2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",0
": 3,85 tỷ","90 m
2",7m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Thạc Gián, Quận Thanh Khê,",0
": 3,89 tỷ","53 m
2",7m,3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 2,2 tỷ","65 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 1,9 tỷ","41 m
2",2m,2 lầu,2 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",0
": 2,4 tỷ","65 m
2",4m,2 lầu,3 phòng ngủ,"Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu,",0
: 25 tỷ,"100 m
2",20m,5 lầu,5 phòng ngủ,"Đường Hàm Nghi, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
: 115 tỷ,"420 m
2",15m,3 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 2,95 tỷ","60 m
2",7m,1 lầu,2 phòng ngủ,"Đường Bình Thái 4, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",0
": 3,75 tỷ","66 m
2",3m,2 lầu,2 phòng ngủ,"Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê,",0
": 2,2 tỷ","38 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",0
": 3,05 tỷ","56 m
2",3m,2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Thạc Gián, Quận Thanh Khê,",0
": 2,45 tỷ","38 m
2",3m,2 lầu,2 phòng ngủ,"Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 2,89 tỷ","43 m
2",3m,2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",0
": 2,3 tỷ","54 m
2",3m,2 lầu,3 phòng ngủ,"Đường Nguyễn Công Hoan, Phường Hòa An, Quận Cẩm Lệ,",0
": 3,5 tỷ","50 m
2",6m,2 lầu,3 phòng ngủ,"Đường Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê,",0
": 13,3 tỷ","323 m
2",7m,3 lầu,5 phòng ngủ,"Đường Phan Tứ, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 2,7 tỷ","73 m
2",4m,,2 phòng ngủ,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 2,8 tỷ","75 m
2",6m,3 lầu,3 phòng ngủ,"Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu,",0
": 3,89 tỷ","53 m
2",7m,3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 2,2 tỷ","65 m
2","2,5m",1 lầu,2 phòng ngủ,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu,",0
": 1,9 tỷ","41 m
2",2m,2 lầu,2 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",0
": 3,85 tỷ","90 m
2",7m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Thạc Gián, Quận Thanh Khê,",0
": 2,83 tỷ","56 m
2","2,5m",2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",0
": 1,95 tỷ","42 m
2","2,5m",2 lầu,2 phòng ngủ,"Đường Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê,",0
": 3,4 tỷ","43 m
2",3m,4 lầu,3 phòng ngủ,"Đường Lê Độ, Phường Chính Gián, Quận Thanh Khê,",0
": 5,96 tỷ","79 m
2",5m,2 lầu,2 phòng ngủ,"Đường Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 1,95 tỷ","80 m
2",2m,1 lầu,2 phòng ngủ,"Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 3,15 tỷ","52 m
2","2,5m",3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 4,6 tỷ","106 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Vũ Tông Phan, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 11,7 tỷ","60 m
2",33m,5 lầu,5 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 11,5 tỷ","62 m
2",33m,1 lầu,2 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 5,55 tỷ","100 m
2",10m,2 lầu,3 phòng ngủ,"Đường Lạc Long Quân, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",chỗ để xe
": 3,75 tỷ","70 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Hoà Minh 14, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 4,5 tỷ","90 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Lê Thị Tính, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 3,65 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Phú Lộc 15, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 5,85 tỷ","105 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Lý Triện, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","110 m
2",15m,3 lầu,4 phòng ngủ,"Đường Nguyễn Tường Phổ, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 5,5 tỷ","90 m
2",8m,2 lầu,5 phòng ngủ,"Đường Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 6,5 tỷ","75 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Bế Văn Đàn, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 6,38 tỷ","110 m
2","7,5m",2 lầu,6 phòng ngủ,"Đường Vũ Ngọc Phan, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",chỗ để xe
": 9,5 tỷ","93 m
2",10m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 7,8 tỷ","80 m
2",5m,2 lầu,3 phòng ngủ,"Đường Giang Văn Minh, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 5,35 tỷ","75 m
2",5m,3 lầu,3 phòng ngủ,"Đường Vũ Quỳnh, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 18,5 tỷ","80 m
2",10m,4 lầu,4 phòng ngủ,"Đường Lê Đình Lý, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
: 24 tỷ,"60 m
2",33m,2 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê,",chỗ để xe
": 3,39 tỷ","56 m
2",5m,2 lầu,2 phòng ngủ,"Đường Hóa Sơn 2, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 9,75 tỷ","58 m
2","10,m",3 lầu,4 phòng ngủ,"Đường Hải Phòng, Phường Tân Chính, Quận Thanh Khê,",chỗ để xe
: 25 tỷ,"90 m
2","7,5m",9 lầu,17 phòng ngủ,"Đường Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 7,6 tỷ","80 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 3,9 tỷ","70 m
2","5,5m",3 lầu,6 phòng ngủ,"Đường Nguyễn Duy, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 7,7 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Lý Nhân Tông, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 9,5 tỷ","100 m
2","10,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Hữu Dật, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 5,5 tỷ","55 m
2",5m,3 lầu,3 phòng ngủ,"Đường An Thượng 14, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,9 tỷ","70 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Lê Sát, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 3,85 tỷ","55 m
2",4m,2 lầu,2 phòng ngủ,"Đường An Trung 6, Phường An Hải Tây, Quận Sơn Trà,",0
: 86 tỷ,"289 m
2",20m,5 lầu,15 phòng ngủ,"Đường Hoàng Sa, Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
": 7,8 tỷ","105 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Thế Lộc, Phường An Hải Bắc, Quận Sơn Trà,",0
": 4,3 tỷ","80 m
2",6m,3 lầu,4 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 8,9 tỷ","100 m
2",10m,3 lầu,3 phòng ngủ,"Đường Trịnh Đình Thảo, Phường Khuê Trung, Quận Cẩm Lệ,",0
: 5 tỷ,"75 m
2",5m,4 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",0
": 4,3 tỷ","80 m
2",6m,3 lầu,4 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",0
": 7,5 tỷ","90 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 13,99 tỷ","100 m
2",30m,4 lầu,4 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 11,5 tỷ","130 m
2",15m,2 lầu,2 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",0
: 36 tỷ,"260 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Bình An 6, Phường Hòa Thuận Đông, Quận Hải Châu,",0
": 7,8 tỷ","105 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Thế Lộc, Phường An Hải Bắc, Quận Sơn Trà,",0
": 4,3 tỷ","80 m
2",6m,3 lầu,4 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 8,9 tỷ","100 m
2",10m,3 lầu,3 phòng ngủ,"Đường Trịnh Đình Thảo, Phường Khuê Trung, Quận Cẩm Lệ,",0
: 5 tỷ,"75 m
2",5m,4 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",0
": 4,3 tỷ","80 m
2",6m,3 lầu,4 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",0
": 7,5 tỷ","90 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 13,99 tỷ","100 m
2",30m,4 lầu,4 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 11,5 tỷ","130 m
2",15m,2 lầu,2 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà,",0
: 36 tỷ,"260 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Bình An 6, Phường Hòa Thuận Đông, Quận Hải Châu,",0
": 4,2 tỷ","55 m
2",5m,2 lầu,3 phòng ngủ,"Đường Phan Huy Chú, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 14,4 tỷ","310 m
2",10m,1 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
: 4 tỷ,"75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đặng Đình Vân, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 2,99 tỷ","60 m
2",5m,2 lầu,3 phòng ngủ,"Đường Bình Thái 4, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 4,35 tỷ","100 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Phú Thạnh 3, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,65 tỷ","130 m
2",7m,3 lầu,3 phòng ngủ,"Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,15 tỷ","52 m
2","2,5m",3 lầu,3 phòng ngủ,"Đường Điện Biên Phủ, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 5,1 tỷ","75 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Phan Phú Tiên, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 5,75 tỷ","85 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Bàu Năng 5, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 6,1 tỷ","90 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Bàu Năng 1, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 5,96 tỷ","79 m
2",5m,2 lầu,2 phòng ngủ,"Đường Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 5,1 tỷ","75 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Phan Phú Tiên, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 6,1 tỷ","90 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Bàu Năng 1, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 9,5 tỷ","100 m
2",10m,4 lầu,4 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","58 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường An Thượng 17, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,49 tỷ","90 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Nhơn Hòa 5, Phường Hòa An, Quận Cẩm Lệ,",chỗ để xe
": 3,29 tỷ","72 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Giáp Văn Cương, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
: 15 tỷ,"85 m
2",10m,2 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 2,75 tỷ","100 m
2",4m,2 lầu,3 phòng ngủ,"Đường Tôn Đản, Phường Hòa An, Quận Cẩm Lệ,",chỗ để xe
": 1,8 tỷ","44 m
2",2m,2 lầu,2 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 1,89 tỷ","102 m
2",3m,1 lầu,2 phòng ngủ,"Đường Trường Chinh, Phường Hòa An, Quận Cẩm Lệ,",chỗ để xe
": 1,95 tỷ","50 m
2",2m,2 lầu,2 phòng ngủ,"Đường Lê Độ, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
: 13 tỷ,"61 m
2",15m,2 lầu,3 phòng ngủ,"Đường Ông Ích Khiêm, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 3,6 tỷ","72 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Dương Đức Hiền, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 4,76 tỷ","81 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Hòa Mỹ 9, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,35 tỷ","72 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Hòa Minh 3, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 8,5 tỷ","50 m
2",10m,4 lầu,4 phòng ngủ,"Đường Trưng Nữ Vương, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 7,1 tỷ","92 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Lý Nhân Tông, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
: 18 tỷ,"75 m
2",33m,4 lầu,4 phòng ngủ,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê,",chỗ để xe
": 3,6 tỷ","40 m
2","5,5m",4 lầu,3 phòng ngủ,"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","100 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Kỳ Đồng, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
: 5 tỷ,"101 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Bùi Thiện Ngộ, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 5,9 tỷ","64 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Lê Thị Hồng Gấm, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 4,35 tỷ","100 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Trần Xuân Soạn, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 7,9 tỷ","105 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Thân Cảnh Phúc, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 3,95 tỷ","77 m
2",5m,2 lầu,3 phòng ngủ,"Đường Châu Thượng Văn, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 10,5 tỷ","100 m
2","10,m",3 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 8,3 tỷ","88 m
2","5,6m",3 lầu,3 phòng ngủ,"Đường Tiên Sơn, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,6 tỷ","69 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nại Tú, Phường An Hải Bắc, Quận Sơn Trà,",0
": 7,6 tỷ","73 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",0
": 4,2 tỷ","54 m
2",5m,2 lầu,3 phòng ngủ,"Đường An Trung, Phường An Hải Tây, Quận Sơn Trà,",0
": 4,6 tỷ","100 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Mai Anh Tuấn, Phường Hòa Xuân, Quận Cẩm Lệ,",0
": 6,4 tỷ","95 m
2","7,5m",4 lầu,5 phòng ngủ,"Đường Nước Mặn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 6,5 tỷ","90 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Đình Trân, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 7,2 tỷ","156 m
2","7,5m",2 lầu,5 phòng ngủ,"Đường Việt Bắc, Phường Hòa Hải, Quận Ngũ Hành Sơn,",0
": 9,1 tỷ","120 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Sơn Thủy, Phường Hòa Hải, Quận Ngũ Hành Sơn,",0
": 3,499 tỷ","55 m
2",5m,1 lầu,3 phòng ngủ,"Đường An Trung 7, Phường An Hải Tây, Quận Sơn Trà,",0
": 16,49 tỷ","104 m
2","5,5m",1 lầu,1 phòng ngủ,"Đường An Thượng 40, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 5,2 tỷ","118 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu,",0
": 5,95 tỷ","100 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Trịnh Lỗi, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 10,9 tỷ","100 m
2","7,5m",3 lầu,6 phòng ngủ,"Đường Nguyễn Thông, Phường An Hải Tây, Quận Sơn Trà,",0
": 11,4 tỷ","74 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
