price,area,road_width,floors,bedroom,loc,garage
": 12,5 tỷ","104 m
2",11m,3 lầu,1 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",0
": 12,5 tỷ","170 m
2",30m,3 lầu,3 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Khánh Nam, Quận Liên Chiểu,",0
": 10,5 tỷ","183 m
2",30m,2 lầu,1 phòng ngủ,"Đường Nguyễn Lương Bằng, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",0
: 19 tỷ,"72 m
2",15m,3 lầu,4 phòng ngủ,"Đường Lê Duẩn, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
: Thỏa thuận,"225 m
2",42m,2 lầu,4 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu,",chỗ để xe
: 59 tỷ,"212 m
2",40m,4 lầu,3 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê,",0
: 36 tỷ,"286 m
2",40m,4 lầu,4 phòng ngủ,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà,",0
: 125 tỷ,"415 m
2",20m,3 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Thạch Thang, Quận Hải Châu,",0
: 45 tỷ,"241 m
2",10m,4 lầu,20 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
: 11 tỷ,"100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Bằng Lăng 1, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 12,5 tỷ","90 m
2",10m,3 lầu,5 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",0
: 31 tỷ,"195 m
2",10m,3 lầu,4 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường, Quận Hải Châu,",0
: 59 tỷ,"221 m
2",15m,5 lầu,10 phòng ngủ,"Đường Hoàng Sa, Phường Mân Thái, Quận Sơn Trà,",0
: 75 tỷ,"170 m
2",15m,2 lầu,3 phòng ngủ,"Đường Bạch Đằng, Phường Hải Châu I, Quận Hải Châu,",0
: 31 tỷ,"171 m
2",10m,1 lầu,2 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",0
: 19 tỷ,"72 m
2",15m,3 lầu,4 phòng ngủ,"Đường Lê Duẩn, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
: 31 tỷ,"171 m
2",10m,1 lầu,2 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",0
: 33 tỷ,"105 m
2",20m,5 lầu,4 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Hải Châu I, Quận Hải Châu,",0
": 7,2 tỷ","70 m
2",46m,4 lầu,3 phòng ngủ,"Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
: 12 tỷ,"200 m
2",10m,1 lầu,3 phòng ngủ,"Đường Khúc Hạo, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 5,05 tỷ","124 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đặng Nhữ Lâm, Phường Thọ Quang, Quận Sơn Trà,",0
": 7,3 tỷ","70 m
2",20m,4 lầu,4 phòng ngủ,"Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",0
": 3,6 tỷ","54 m
2",4m,2 lầu,2 phòng ngủ,"Đường An Trung 6, Phường An Hải Tây, Quận Sơn Trà,",0
: 13 tỷ,"94 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",0
": 3,18 tỷ","63 m
2",3m,3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê,",0
": 4,8 tỷ","45 m
2",4m,3 lầu,3 phòng ngủ,"Đường Nguyễn Văn Côn, Phường An Hải Đông, Quận Sơn Trà,",0
": 5,9 tỷ","60 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Lưu Quý Kỳ, Phường Hòa Cường Nam, Quận Hải Châu,",0
: 14 tỷ,"101 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu,",0
": 6,35 tỷ","81 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường An Thượng 20, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
: 11 tỷ,"96 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",0
": 8,5 tỷ","200 m
2",7m5m,1 lầu,3 phòng ngủ,"Đường Nguyễn Hiến Lê, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,6 tỷ","81 m
2",5m5m,3 lầu,5 phòng ngủ,"Đường Nguyễn Đổng Chi, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 24 tỷ,"330 m
2",7m5m,3 lầu,5 phòng ngủ,"Đường Giáng Hương 3, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,8 tỷ","100 m
2",33m,2 lầu,3 phòng ngủ,"Đường Diên Hồng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,9 tỷ","100 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Huỳnh Ngọc Đủ, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 6,7 tỷ","100 m
2",40m,3 lầu,3 phòng ngủ,"Đường Diên Hồng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 7,5 tỷ","115 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Đinh Văn Chấp, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 6,4 tỷ","100 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Mạc Đăng Doanh, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,9 tỷ","100 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Huỳnh Ngọc Đủ, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 2,95 tỷ","100 m
2",5m5m,1 lầu,2 phòng ngủ,"Đường Dương Bá Cung, Phường Hòa Xuân, Quận Cẩm Lệ,",0
: 28 tỷ,"306 m
2",5m5m,3 lầu,5 phòng ngủ,"Đường Khuê Mỹ Đông 1, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 7,5 tỷ","250 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Hồ Trung Lượng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 7,5 tỷ","100 m
2",10m,3 lầu,3 phòng ngủ,"Đường Bùi Trang Chước, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 4,49 tỷ","100 m
2",5m5m,3 lầu,3 phòng ngủ,"Đường Hồ Tỵ, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 6,3 tỷ","100 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Nguyễn Mậu Tài, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 6,3 tỷ","112 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Hồ Trung Lượng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 6,5 tỷ","112 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Ngô Huy Diễn, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 8,5 tỷ","200 m
2",7m5m,1 lầu,3 phòng ngủ,"Đường Nguyễn Hiến Lê, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 10,5 tỷ","102 m
2",7m5m,7 lầu,12 phòng ngủ,"Đường Thái Văn Lung, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 6,2 tỷ","100 m
2",7m5m,3 lầu,3 phòng ngủ,"Đường Hồ Phi Tích, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,8 tỷ","100 m
2",33m,2 lầu,3 phòng ngủ,"Đường Diên Hồng, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 7,3 tỷ","74 m
2",10m,3 lầu,4 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 8,7 tỷ","102 m
2",11m,2 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
": 2,5 tỷ","40 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lê Duẩn, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 3,1 tỷ","76 m
2",3m,3 lầu,3 phòng ngủ,"Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
: 9 tỷ,"130 m
2",6m,2 lầu,3 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 7,1 tỷ","130 m
2",7m,2 lầu,3 phòng ngủ,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 1,95 tỷ","40 m
2","2,5m",2 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
": 4,45 tỷ","85 m
2",5m,1 lầu,4 phòng ngủ,"Đường Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 2,9 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 3,29 tỷ","85 m
2",3m,2 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 3,1 tỷ","75 m
2",3m,2 lầu,3 phòng ngủ,"Đường Bình An 7, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 2,55 tỷ","70 m
2",3m,2 lầu,3 phòng ngủ,"Đường Ông Ích Khiêm, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 2,6 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 3,1 tỷ","76 m
2",3m,3 lầu,3 phòng ngủ,"Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 5,8 tỷ","115 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nam Thọ 4, Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
": 2,5 tỷ","40 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lê Duẩn, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 2,4 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 2,55 tỷ","45 m
2",3m,2 lầu,3 phòng ngủ,"Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 3,2 tỷ","72 m
2",3m,2 lầu,3 phòng ngủ,"Đường Đỗ Quang, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 4,15 tỷ","90 m
2",4m,2 lầu,3 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 7,2 tỷ","150 m
2",6m,1 lầu,2 phòng ngủ,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 2,38 tỷ","35 m
2",3m,3 lầu,3 phòng ngủ,"Đường Ông Ích Khiêm, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 3,35 tỷ","50 m
2",3m,3 lầu,3 phòng ngủ,"Đường Lý Tự Trọng, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 3,99 tỷ","75 m
2",5m,2 lầu,3 phòng ngủ,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 4,95 tỷ","95 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Trần Nhân Tông, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 12,8 tỷ","110 m
2",11m,3 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 11,9 tỷ","100 m
2",11m,1 lầu,2 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,3 tỷ","120 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Khúc Hạo, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,4 tỷ","72 m
2",6m,1 lầu,1 phòng ngủ,"Đường Trần Duy Chiến, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 4,8 tỷ","73 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Hải 1, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 2,59 tỷ","40 m
2","3,5m",2 lầu,3 phòng ngủ,"Đường Thanh Sơn, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 6,5 tỷ","100 m
2",4m,3 lầu,12 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,19 tỷ","80 m
2",3m,2 lầu,3 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,5 tỷ","50 m
2",4m,3 lầu,3 phòng ngủ,"Đường Đống Đa, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 3,25 tỷ","110 m
2",6m,1 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 3,5 tỷ","51 m
2",3m,3 lầu,4 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 3,5 tỷ","52 m
2",3m,3 lầu,4 phòng ngủ,"Đường Lê Đình Lý, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 3,3 tỷ","84 m
2",3m,2 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 2,75 tỷ","51 m
2",3m,2 lầu,3 phòng ngủ,"Đường Hồ Quý Ly, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 3,6 tỷ","56 m
2",3m,3 lầu,4 phòng ngủ,"Đường Hải Phòng, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
: 9 tỷ,"102 m
2",6m,2 lầu,3 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,75 tỷ","55 m
2",5m,3 lầu,3 phòng ngủ,"Đường Hà Huy Tập, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 3,35 tỷ","86 m
2",4m,3 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 3,4 tỷ","86 m
2",4m,3 lầu,4 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 3,1 tỷ","60 m
2",3m,2 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê,",chỗ để xe
": 2,65 tỷ","65 m
2",3m,2 lầu,2 phòng ngủ,"Đường Nguyễn Thị Minh Khai, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 2,75 tỷ","60 m
2",3m,2 lầu,3 phòng ngủ,"Đường Triệu Nữ Vương, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 4,3 tỷ","80 m
2",4m,2 lầu,3 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,55 tỷ","70 m
2","3,5m",3 lầu,5 phòng ngủ,"Đường Nguyễn Tri Phương, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 2,35 tỷ","80 m
2",3m,1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 5,4 tỷ","132 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 2,25 tỷ","45 m
2",6m,2 lầu,3 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 3,25 tỷ","52 m
2",3m,2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 3,5 tỷ","70 m
2","3,5m",3 lầu,5 phòng ngủ,"Đường Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 2,35 tỷ","50 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 4,85 tỷ","70 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Giáp Hải, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 7,95 tỷ","112 m
2","7,5m",3 lầu,6 phòng ngủ,"Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 5,29 tỷ","55 m
2",11m,1 lầu,2 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 10,9 tỷ","105 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,7 tỷ","60 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Xuân Ôn, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,95 tỷ","95 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Trần Nhân Tông, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 12,8 tỷ","110 m
2",11m,3 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 11,9 tỷ","100 m
2",11m,1 lầu,2 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,4 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 3,35 tỷ","86 m
2",4m,3 lầu,3 phòng ngủ,"Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 3,4 tỷ","86 m
2",4m,3 lầu,4 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 3,55 tỷ","70 m
2","3,5m",3 lầu,5 phòng ngủ,"Đường Nguyễn Tri Phương, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 2,35 tỷ","80 m
2",3m,1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 5,4 tỷ","132 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 3,5 tỷ","70 m
2","3,5m",3 lầu,5 phòng ngủ,"Đường Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 2,35 tỷ","50 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 3,25 tỷ","52 m
2",3m,2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 2,25 tỷ","45 m
2",6m,2 lầu,3 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 3,5 tỷ","82 m
2",3m,1 lầu,2 phòng ngủ,"Đường Cao Thắng, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 2,65 tỷ","65 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lý Tự Trọng, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 2,65 tỷ","65 m
2",3m,2 lầu,2 phòng ngủ,"Đường Nguyễn Thị Minh Khai, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 3,1 tỷ","60 m
2",3m,2 lầu,3 phòng ngủ,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê,",chỗ để xe
": 2,75 tỷ","60 m
2",3m,2 lầu,3 phòng ngủ,"Đường Triệu Nữ Vương, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 2,65 tỷ","65 m
2",3m,2 lầu,2 phòng ngủ,"Đường Ông Ích Khiêm, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 2,35 tỷ","50 m
2",3m,2 lầu,3 phòng ngủ,"Đường Lê Đình Dương, Phường Nam Dương, Quận Hải Châu,",chỗ để xe
": 4,3 tỷ","80 m
2",4m,2 lầu,3 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,3 tỷ","120 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Trần Nhân Tông, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 10,5 tỷ","90 m
2",11m,3 lầu,3 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,09 tỷ","70 m
2","5,5m",2 lầu,4 phòng ngủ,"Đường Huy Du, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,6 tỷ","56 m
2",3m,3 lầu,4 phòng ngủ,"Đường Hải Phòng, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 3,19 tỷ","80 m
2",3m,2 lầu,3 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,3 tỷ","84 m
2",3m,2 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 3,5 tỷ","50 m
2",4m,3 lầu,3 phòng ngủ,"Đường Đống Đa, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 7,9 tỷ","95 m
2","7,5m",4 lầu,6 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 4,75 tỷ","56 m
2",6m,3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 6,2 tỷ","100 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Lê Hữu Trác, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 9,5 tỷ","71 m
2","7,5m",4 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 7,85 tỷ","85 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Đống Đa, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 2,6 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 2,5 tỷ","40 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lê Duẩn, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
: 9 tỷ,"102 m
2",6m,2 lầu,3 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,1 tỷ","76 m
2",3m,3 lầu,3 phòng ngủ,"Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 3,35 tỷ","50 m
2",3m,3 lầu,3 phòng ngủ,"Đường Lý Tự Trọng, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 3,99 tỷ","75 m
2",5m,2 lầu,3 phòng ngủ,"Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 4,15 tỷ","90 m
2",4m,2 lầu,3 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 7,2 tỷ","150 m
2",6m,1 lầu,2 phòng ngủ,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 2,55 tỷ","45 m
2",3m,2 lầu,3 phòng ngủ,"Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 3,2 tỷ","72 m
2",3m,2 lầu,3 phòng ngủ,"Đường Đỗ Quang, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 2,4 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 3,4 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 3,45 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trần Phú, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 4,95 tỷ","90 m
2",5m,2 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 7,9 tỷ","95 m
2","7,5m",4 lầu,6 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 4,75 tỷ","56 m
2",6m,3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 6,2 tỷ","100 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Lê Hữu Trác, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 9,5 tỷ","71 m
2","7,5m",4 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 4,7 tỷ","60 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Xuân Ôn, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,95 tỷ","95 m
2","7,5m",1 lầu,2 phòng ngủ,"Đường Trần Nhân Tông, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 12,8 tỷ","110 m
2",11m,3 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 11,9 tỷ","100 m
2",11m,1 lầu,2 phòng ngủ,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 2,65 tỷ","65 m
2",3m,2 lầu,3 phòng ngủ,"Đường Trưng Nữ Vương, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 5,8 tỷ","115 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nam Thọ 4, Phường Thọ Quang, Quận Sơn Trà,",chỗ để xe
": 2,59 tỷ","40 m
2","3,5m",2 lầu,3 phòng ngủ,"Đường Thanh Sơn, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
